#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
1694,case_1695,0.930898654,0.63720028,1.177775812,3.364280555,0.213553737,0.413627411,0.324906281,0.378133659,0.240307434,0.247711527,0.200251815,0.353533975,467515.921,92073.74762,1033969.14,566601.256,467516.2906,3283.67
1695,case_1696,0.818638595,0.714719529,1.443743801,3.474241041,0.247266407,0.248588085,0.359612824,0.350327642,0.213296771,0.231951621,0.310988654,0.219332937,475568.2061,116724.4088,1066669.55,591251.9172,475568.5862,3284.67
1696,case_1697,0.665699811,0.995910506,0.62824989,3.611367165,0.244297058,0.51655766,0.275690726,0.236867037,0.247527558,0.298728531,0.261501088,0.202954085,472032.9715,85879.06395,1032290.1,560406.5723,472033.3411,3266
1697,case_1698,0.648483467,0.92958363,1.439865833,3.25298045,0.282230898,0.779484618,0.333851953,0.371345665,0.268728065,0.226877303,0.220119477,0.33543492,466344.8803,73710.56319,1014435.29,548238.0399,466345.2499,3295.17
1698,case_1699,0.898405993,0.524828296,1.36946615,3.927409797,0.243716387,0.553885573,0.353383318,0.39416984,0.218924484,0.262788923,0.284205359,0.265984974,470245.9872,81511.07421,1026135.69,556038.5826,470246.3674,3299.83
1699,case_1700,0.712171994,1.435715714,0.554703312,3.651543271,0.362088899,0.387597591,0.397036299,0.282116658,0.250502882,0.272154541,0.258206608,0.354041341,510731.6438,90356.47354,1075453.97,564883.9819,510732.0557,3290.17
1700,case_1701,0.891043027,0.696236181,0.907891119,3.222893109,0.221302989,0.375022297,0.321735203,0.271316467,0.251375484,0.225090682,0.366893177,0.276087202,475200.3696,91326.81067,1040904.24,565854.319,475200.7498,3276.33
1701,case_1702,0.953321456,0.529592797,0.894966336,3.976967995,0.378565195,0.737389678,0.353427475,0.289222063,0.257137348,0.287565726,0.330279908,0.247024488,492166.583,72715.52346,1039253.81,547243.0318,492166.9738,3291
1702,case_1703,0.966016718,0.965446257,1.048154875,3.935082916,0.315354742,0.285427726,0.275026966,0.299328532,0.248181943,0.232133376,0.348292602,0.358276617,489926.6592,98306.11859,1062605.18,572833.6269,489927.0499,3301.17
1703,case_1704,0.596380382,1.057065987,1.205515047,3.64701311,0.272397223,0.564087095,0.221369498,0.341109106,0.203378891,0.293360862,0.216614561,0.373411098,468046.5082,80344.06638,1022769.9,554871.5747,468046.8883,3292
1704,case_1705,0.608998419,0.779704854,0.515554333,3.556789098,0.309207282,0.245204982,0.221402592,0.272968736,0.269392065,0.29441985,0.259579584,0.200555612,485674.9498,117496.5551,1077545.27,592024.0951,485675.3405,3236
1705,case_1706,0.708785671,0.580599012,0.546187602,3.167574205,0.21451158,0.483712481,0.386551212,0.245445081,0.239465027,0.210748188,0.249618456,0.211970778,471284.9962,90878.6485,1036541.93,565406.1568,471285.3763,3236.17
1706,case_1707,0.688897587,1.481918601,1.036538042,3.825809906,0.288786143,0.347621421,0.281581053,0.375678931,0.262673256,0.288445696,0.349321389,0.215226553,492212.8042,94595.4397,1061179.93,569122.948,492213.2054,3294.83
1707,case_1708,0.98944627,1.318497141,1.195754285,3.518978946,0.226111854,0.424399556,0.274426951,0.343933177,0.287223814,0.248100248,0.315469087,0.289720349,477302.5171,87226.55911,1038905.49,561754.0991,477302.8973,3311
1708,case_1709,0.687891309,0.677455408,1.069357991,3.524325294,0.338481489,0.68906558,0.25493001,0.391519577,0.262396069,0.234838316,0.3795974,0.381390842,482707.009,71344.37081,1028426.08,545871.8792,482707.3891,3288.17
1709,case_1710,0.68661962,0.539904653,1.29927694,3.332906146,0.389695093,0.711903535,0.343853395,0.348635712,0.244667475,0.255035618,0.211597958,0.294635814,470573.9386,77234.19906,1022186.65,551761.7074,470574.3082,3274.83
1710,case_1711,0.884421141,0.652572484,1.044095458,3.860646299,0.206096155,0.353155516,0.303144462,0.393041071,0.299375612,0.219536379,0.267537348,0.208419743,468590.76,99328.39452,1042298.29,573855.9029,468591.1296,3274.83
1711,case_1712,0.828183305,1.365396142,1.012625204,3.519784955,0.210672098,0.625348548,0.316099744,0.220583518,0.223276688,0.295604408,0.339119949,0.269188899,473227.6243,76591.9948,1024197.3,551119.5031,473228.0045,3305.33
1712,case_1713,0.716662203,1.332355161,1.307436403,3.595055752,0.21012456,0.745024992,0.336353682,0.394099381,0.206616714,0.202031078,0.334980152,0.239623897,473043.6163,74870.92032,1022292.29,549398.4287,473043.9965,3307.67
1713,case_1714,0.627405864,1.152096402,1.441304546,3.764960569,0.251456258,0.498961608,0.210923,0.366693281,0.287870169,0.277190856,0.293789641,0.223007144,462105.6845,84301.04286,1020787.92,558828.5512,462106.0541,3301.17
1714,case_1715,0.592055422,0.619729739,1.123467641,3.813952178,0.33031595,0.365547243,0.292456769,0.394779837,0.268903384,0.21218035,0.223583798,0.260353212,473948.7034,99167.22589,1047493.39,573694.7659,473949.0835,3250.33
1715,case_1716,0.660965896,0.836018808,0.754792264,3.717827484,0.342498086,0.284166588,0.260409064,0.30705775,0.278919601,0.282167783,0.255800363,0.299171286,489958.3286,104032.2763,1068363.02,578559.8163,489958.7194,3254.5
1716,case_1717,0.707720992,1.414795217,0.604424544,3.106268561,0.307928514,0.272639492,0.319496411,0.266705368,0.237463956,0.284905843,0.347477232,0.381624588,506676.5827,99776.30333,1080820.02,574303.8433,506676.984,3282
1717,case_1718,0.894972253,1.111511172,0.775839651,3.409626712,0.39432141,0.520835937,0.310571059,0.300214941,0.284717972,0.272791788,0.288360575,0.317649187,497787.8822,81241.27748,1053399.09,555768.7858,497788.273,3291.5
1718,case_1719,0.526020153,0.894244486,0.758226651,3.039441895,0.229408236,0.687982964,0.222916303,0.290820941,0.222507765,0.235942131,0.265859829,0.303057976,460845.3168,76481.97322,1011708.87,551009.4816,460845.6864,3254.33
1719,case_1720,0.639208573,0.66836054,1.330282047,3.444270186,0.342455736,0.567813101,0.29173748,0.232130141,0.282466909,0.273966114,0.297157693,0.354550031,465753.3091,77668.07806,1017801.43,552195.5864,465753.6787,3292
1720,case_1721,0.665356417,1.215581066,0.844545446,3.921859856,0.276998215,0.365932562,0.212561832,0.354088288,0.254211736,0.22413047,0.249997688,0.317369925,481146.2938,94566.9367,1050088.41,569094.445,481146.6845,3280.67
1721,case_1722,0.915473072,0.576567951,0.53492285,3.027299395,0.269548527,0.757648097,0.396881955,0.215097347,0.219536067,0.290298731,0.34786447,0.320897229,489848.737,71096.2997,1035317.48,545623.808,489849.1277,3281.83
1722,case_1723,0.502258159,0.94109247,0.776533226,3.268783742,0.31963769,0.436781098,0.362829135,0.225325847,0.262285494,0.203427568,0.38043758,0.325043081,487582.0224,84641.93874,1046597.12,559169.4471,487582.4131,3263
1723,case_1724,0.533195189,0.87628029,1.070282234,3.570240154,0.253696289,0.738804136,0.36170605,0.247093629,0.213619418,0.251178612,0.351064726,0.310029507,471614.3098,72102.17057,1018094.69,546629.6789,471614.6899,3285
1724,case_1725,0.838446698,0.966632776,0.64683719,3.582805843,0.203405052,0.705564551,0.37939524,0.276748731,0.288813246,0.256760232,0.274423493,0.207426062,476635.8326,76936.75442,1027949.19,551464.2628,476636.2128,3283
1725,case_1726,0.810072698,0.80929896,1.372373121,3.630618144,0.278574164,0.549455813,0.265749503,0.21688219,0.282414806,0.256014241,0.362233651,0.361551347,462919.4803,76597.44204,1013897.87,551124.9504,462919.8499,3309.33
1726,case_1727,0.961581685,1.059599884,1.071342452,3.998840517,0.293645604,0.369010862,0.232287992,0.343470185,0.260944475,0.216284907,0.222121337,0.337223478,479298.4099,94796.13249,1048470.33,569323.6725,479298.8006,3298.33
1727,case_1728,0.742366601,1.285459833,1.010665643,3.515876487,0.248043115,0.332555119,0.370864237,0.222414395,0.257649908,0.297106005,0.356329198,0.241085385,487677.5904,95450.71972,1057501.44,569978.2281,487677.9811,3293
1728,case_1729,0.62702659,1.245671273,0.615929187,3.494047443,0.380854744,0.716088041,0.316929958,0.266974862,0.201271812,0.200736228,0.249331444,0.285568072,484805.0698,77411.10768,1036590.23,551938.616,484805.4605,3273.67
1729,case_1730,0.652211907,0.673752019,1.398742653,3.759625568,0.360936504,0.684709756,0.388425246,0.354166036,0.265279623,0.271979751,0.335967474,0.394695326,492560.7667,71458.79452,1038391.14,545986.3029,492561.1574,3302.67
1730,case_1731,0.567312183,0.784176101,0.803748285,3.259968825,0.391377164,0.388431424,0.396727495,0.253324697,0.254962113,0.240094464,0.280778735,0.240902291,491231.0198,94833.66144,1060436.7,569361.2015,491231.4106,3242
1731,case_1732,0.544234666,1.412546379,0.981161583,3.695855459,0.377558992,0.477836483,0.376869394,0.336820828,0.23556203,0.261315696,0.260946106,0.245647333,496161.0192,87708.1648,1058239.62,562235.6731,496161.4205,3279.33
1732,case_1733,0.837994655,0.751901312,1.351171249,3.473209259,0.32206836,0.511157407,0.274077806,0.299262232,0.25741035,0.211339823,0.319339297,0.35221227,468026.8771,81102.49954,1023508.72,555630.0079,468027.2573,3302
1733,case_1734,0.709913895,0.866428681,1.32715012,3.05704988,0.381534514,0.729224904,0.373320873,0.343835846,0.296762936,0.243259425,0.331415314,0.386276425,492640.3469,70806.80423,1037818.72,545334.3126,492640.7482,3299.67
1734,case_1735,0.838523771,0.671509511,0.612205613,3.738388234,0.245026173,0.69655775,0.390577077,0.253362229,0.298500068,0.257646343,0.339311285,0.345810911,488360.4211,71701.95678,1034435.31,546229.4651,488360.8118,3289.67
1735,case_1736,0.80914703,1.492763498,0.869808234,3.933551796,0.368927674,0.681875361,0.289458988,0.377990097,0.286650204,0.279491032,0.285114948,0.200611197,497382.1248,76889.62946,1048641.82,551417.1378,497382.5155,3301.17
1736,case_1737,0.80918369,1.372745243,1.119869028,3.544311805,0.300611761,0.472084067,0.348982052,0.375362796,0.218401129,0.283921009,0.249810331,0.361444433,492708.6067,84710.82099,1051790.96,559238.3293,492709.008,3303.67
1737,case_1738,0.903470683,0.550818622,1.280116084,3.248096556,0.275719462,0.516607169,0.262221016,0.323142452,0.269129395,0.297996528,0.230528085,0.249077012,459449.5699,85470.74264,1019302.34,559998.251,459449.9395,3286.67
1738,case_1739,0.908171748,0.763314345,0.910647335,3.197583771,0.387497935,0.326658607,0.344361621,0.29178172,0.205421125,0.290266004,0.355937689,0.344976721,501503.7667,94016.54377,1069889.07,568544.0521,501504.168,3279.5
1739,case_1740,0.736901518,0.812769971,1.132680192,3.338228351,0.241265513,0.464316706,0.344322229,0.218638911,0.248816264,0.247054877,0.276412997,0.394295013,465123.7853,83537.03578,1023041.06,558064.5441,465124.1654,3290.17
1740,case_1741,0.72209736,0.702426616,1.257289029,3.50829898,0.33138759,0.732361299,0.250914448,0.399432442,0.236947467,0.242517966,0.288547589,0.342021895,471585.7872,73056.22932,1019020.23,547583.7377,471586.1674,3293
1741,case_1742,0.671010293,0.905542372,0.85084865,3.102788745,0.303258541,0.271563712,0.241417931,0.212952501,0.211656313,0.254140024,0.384676588,0.36223106,478920.4042,100197.1026,1053493.39,574724.611,478920.7843,3264
1742,case_1743,0.771164522,0.948539973,0.772635542,3.585008381,0.235184165,0.785007396,0.340996261,0.386510799,0.250891309,0.264617424,0.339826023,0.352906943,490600.1021,69679.16221,1034651.47,544206.6706,490600.4928,3292.17
1743,case_1744,0.529903919,1.200002375,1.041343265,3.90429593,0.252963274,0.697033189,0.374101951,0.254523177,0.242596269,0.201726885,0.203040228,0.268597541,466338.9456,79050.5369,1019769.35,553578.0452,466339.3152,3282
1744,case_1745,0.748089463,1.253080664,0.872799716,3.843255308,0.332990774,0.269846153,0.267539022,0.390279091,0.223772603,0.269284724,0.381534493,0.225537947,500311.4688,104622.9218,1079303.55,579150.4618,500311.8701,3282.83
1745,case_1746,0.941371336,0.689603114,1.264290812,3.587758339,0.389774693,0.696323794,0.280679518,0.297703011,0.209201284,0.29069937,0.214491532,0.201305707,467822.5411,80616.33337,1022818.28,555143.8417,467822.9213,3294.83
1746,case_1747,0.801212521,1.429508659,1.205892067,3.43643317,0.240924692,0.493174697,0.298927647,0.26735034,0.210771869,0.233445852,0.238769993,0.392886411,471127.2931,83962.42722,1029468.06,558489.9356,471127.6627,3305.17
1747,case_1748,0.598322456,0.815231556,1.437850043,3.174874079,0.324754788,0.500547543,0.288072862,0.367938295,0.235187076,0.283214308,0.385002652,0.35644867,481073.9366,79183.93094,1034633.08,553711.4393,481074.3168,3296.5
1748,case_1749,0.615993573,1.085811765,1.0535711,3.694538022,0.257586454,0.399628353,0.303451495,0.255315335,0.230124253,0.22117815,0.343211836,0.313766447,474758.4758,88591.15607,1037726.82,563118.6644,474758.856,3284.17
1749,case_1750,0.650646861,0.640582324,1.070428802,3.044819799,0.377491845,0.763800468,0.253444069,0.287362623,0.257958972,0.243863451,0.259626051,0.234454722,465043.3392,75570.3206,1014993.92,550097.8289,465043.7088,3261.17
1750,case_1751,0.573551148,1.099125466,1.02402385,3.262191394,0.384912033,0.25499122,0.20599159,0.247830502,0.284918536,0.267948904,0.278106861,0.294517313,482456.2723,109195.373,1066026.4,583722.8814,482456.6525,3261.17
1751,case_1752,0.964232698,1.333154327,1.479769059,3.917172774,0.324864685,0.216494066,0.230289637,0.227548386,0.238567533,0.273488479,0.21054564,0.345066032,479796.4723,120666.2154,1074838.29,595193.7554,479796.8525,3309.83
1752,case_1753,0.602378678,0.853097329,1.039448866,3.696439254,0.312313732,0.677288572,0.210683231,0.23421118,0.298578774,0.249969135,0.269115251,0.288959265,459875.0746,75476.10235,1009733.09,550003.6107,459875.4442,3286.33
1753,case_1754,0.948919736,0.613223341,1.045231338,3.49650668,0.344373847,0.590343532,0.332181818,0.259025244,0.228738068,0.211820302,0.272141887,0.251665025,469105.7923,82121.5768,1025606.36,556649.0851,469106.1725,3284.83
1754,case_1755,0.751033888,0.738702881,1.031579356,3.493165546,0.281733371,0.69540343,0.281244449,0.20819315,0.237326512,0.224842766,0.201886493,0.315198616,453300.5558,77909.94185,1005594.48,552437.4502,453300.9254,3283.67
1755,case_1756,0.563484648,0.748021706,1.493148235,3.219630941,0.204703184,0.795596927,0.284977078,0.278034218,0.206638138,0.224910202,0.211947374,0.384818277,444313.9325,73015.94508,991716.7,547543.4534,444314.2915,3291.67
1756,case_1757,0.998337034,0.919002536,1.20233594,3.977541462,0.331311285,0.316320887,0.256614325,0.260010436,0.279871503,0.214232912,0.352023423,0.340741846,481012.9738,94266.51508,1049654.72,568794.0551,481013.3539,3307.33
1757,case_1758,0.577350368,0.994748427,0.685141972,3.16589656,0.315001918,0.627086726,0.311277727,0.207119171,0.207213439,0.208397033,0.321634416,0.378423483,477072.4147,75932.78375,1027381.69,550460.2921,477072.7949,3270.83
1758,case_1759,0.519695723,0.551578734,0.567278886,3.144588585,0.257522906,0.654107136,0.210991919,0.227119409,0.251642889,0.218985634,0.367763525,0.283782742,459703.4006,75168.1116,1009253.47,549695.6199,459703.7702,3239
1759,case_1760,0.670478138,0.516824042,0.704398681,3.788804599,0.277195111,0.275800378,0.246093158,0.321658964,0.242444233,0.29072223,0.391086308,0.365489738,487707.8237,96728.25585,1058809.19,571255.7642,487708.2144,3257.83
1760,case_1761,0.727973434,1.03341615,1.339738549,3.416760901,0.257121203,0.446866274,0.244973275,0.243276078,0.293930399,0.274364101,0.25270693,0.369018979,460971.6038,84923.07333,1020276.23,559450.5817,460971.9734,3301.33
1761,case_1762,0.936197826,0.850611569,0.958876997,3.736627971,0.298706513,0.201492666,0.251886987,0.32180399,0.20029291,0.250026836,0.225542544,0.394852287,489265.4976,124566.3759,1088204.5,599093.9159,489265.8883,3276
1762,case_1763,0.886521435,0.712300791,1.031175252,3.70390824,0.212292878,0.327805628,0.229852413,0.323353874,0.232787132,0.272220372,0.262553497,0.311018819,465692.4518,98279.07241,1038351.6,572806.6124,465692.8214,3282.5
1763,case_1764,0.592638841,0.96293145,1.456821204,3.914975622,0.392296479,0.416439081,0.259781782,0.216430462,0.2633422,0.264128711,0.205759023,0.261696195,467465.3491,93243.82744,1035088.68,567771.3358,467465.7187,3289
1764,case_1765,0.612619861,0.992318117,0.577722402,3.258607696,0.229149569,0.327114796,0.244083053,0.264463026,0.204877256,0.297688775,0.340647713,0.392361298,481833.7286,92550.00108,1048758.7,567077.5094,481834.1194,3262.33
1765,case_1766,0.818720463,0.647391433,0.889564406,3.611923624,0.223072026,0.358561273,0.236520962,0.331129929,0.25980119,0.247197644,0.313949243,0.221885415,465389.3059,96220.33239,1035989.81,570747.8724,465389.6755,3266.83
1766,case_1767,0.595490798,0.5627474,0.971779472,3.167076566,0.372696133,0.659272357,0.32338668,0.375469803,0.281776869,0.273690196,0.381971723,0.366566912,495834.1133,72147.52201,1042352.19,546675.0304,495834.504,3269.17
1767,case_1768,0.912323571,1.113745786,0.643342212,3.994820979,0.362584078,0.210050967,0.308656155,0.280019784,0.280875257,0.258184149,0.242639231,0.267011101,508069.6051,123920.3395,1106356.65,598447.9112,508070.0064,3279.5
1768,case_1769,0.705553592,0.705862177,1.166783633,3.555865937,0.316881356,0.229715332,0.287888931,0.392448885,0.212143818,0.260278647,0.38221144,0.209306336,486634.6848,115468.2183,1076476.35,589995.7583,486635.0755,3264.83
1769,case_1770,0.736084289,0.777477816,1.333546785,3.5178575,0.292057535,0.575465657,0.242101895,0.214778421,0.245753284,0.288603701,0.222422981,0.347950596,454003.0493,79878.10567,1008264.89,554405.614,454003.4083,3298.33
1770,case_1771,0.636357127,1.448366501,1.185705262,3.193701379,0.35404144,0.304189304,0.227534119,0.348699158,0.246201591,0.236109384,0.230663454,0.379301724,487446.7066,102051.1594,1063871.06,576578.6678,487447.0973,3283.83
1771,case_1772,0.83880035,0.525405639,1.142679569,3.281505428,0.23024416,0.217940347,0.250423115,0.31382436,0.237379037,0.233870098,0.382939612,0.352298606,473227.9411,111205.7846,1058811.42,585733.3247,473228.3213,3271.83
1772,case_1773,0.968130692,0.942802594,1.445276381,3.426850066,0.350643669,0.506139102,0.340642832,0.396670802,0.264155965,0.274237808,0.219717357,0.304153438,482014.199,85238.2215,1041627.34,559765.7298,482014.5898,3309.17
1773,case_1774,0.841815225,0.574568685,1.353088505,3.529211315,0.368394617,0.7464563,0.366027205,0.358734833,0.229148011,0.268569846,0.28402675,0.36921538,482473.0733,71952.40314,1028800.25,546479.9115,482473.464,3302.5
1774,case_1775,0.925133381,1.462515626,1.032810159,3.651866159,0.316736979,0.694346581,0.364943249,0.357501391,0.234383979,0.279330792,0.296495722,0.365399158,499695.5357,72984.56011,1047049.42,547512.0368,499695.937,3318.33
1775,case_1776,0.65281641,1.209415515,1.288061809,3.274390929,0.299459116,0.682548268,0.222552733,0.356976769,0.236099708,0.269721288,0.270684704,0.296084395,468591.457,76099.05125,1019069.65,550626.5596,468591.8371,3297.33
1776,case_1777,0.86067383,0.872201394,1.29666594,3.042671098,0.289162313,0.479367643,0.344179101,0.277615562,0.273473684,0.22903502,0.364787425,0.245151125,476507.4758,84158.02114,1035042.14,558685.5295,476507.856,3301
1777,case_1778,0.86629707,0.987180529,0.938285437,3.319648262,0.309672475,0.793855232,0.247759449,0.234707288,0.265401772,0.26881227,0.240717893,0.374932023,468649.8854,71166.19539,1014195.21,545693.7037,468650.2656,3297.33
1778,case_1779,0.766013173,0.983595298,0.517027851,3.37523695,0.277730926,0.768058592,0.294875778,0.237822547,0.271698964,0.269521727,0.2974721,0.20710954,478305.8966,74507.44373,1027189.44,549034.9521,478306.2874,3276.83
1779,case_1780,0.817678177,0.865125876,0.993954082,3.417940655,0.267041773,0.518984831,0.335029664,0.304855119,0.291891533,0.297926952,0.211782984,0.252650702,471703.4045,85618.35651,1031699.91,560145.8649,471703.7741,3280
1780,case_1781,0.765524408,0.944482939,0.883895523,3.400759718,0.360271149,0.296391832,0.310527788,0.318378481,0.215401334,0.21095669,0.261388501,0.393872516,490890.671,102566.3353,1067829.13,577093.8753,490891.0618,3269.67
1781,case_1782,0.542135064,1.362599106,1.03804128,3.790380807,0.202380033,0.390549654,0.252256464,0.217463614,0.283295388,0.258646953,0.326015582,0.361625488,467312.5565,86569.65997,1028261.76,561097.1683,467312.9366,3293.33
1782,case_1783,0.606714649,1.093549214,1.4817655,3.859610886,0.245490502,0.395718609,0.224236257,0.215676683,0.21517995,0.23168911,0.257537726,0.287691551,452024.5382,93185.30128,1019594.23,567712.8413,452024.8973,3298.67
1783,case_1784,0.666870368,0.899398396,0.742279159,3.13733736,0.252091842,0.586647099,0.243092306,0.237336001,0.236676657,0.268992001,0.308521473,0.362160755,468649.3152,76954.86966,1019983.32,551482.378,468649.6954,3273.83
1784,case_1785,0.504622042,1.148516238,0.689243393,3.14076598,0.284800146,0.28787132,0.361448471,0.326025817,0.208689613,0.245515397,0.253143262,0.228899071,492052.1549,112098.847,1078522.75,586626.387,492052.5456,3241.83
1785,case_1786,0.698264493,1.241977392,0.784743707,3.605446657,0.352666287,0.769647831,0.243908324,0.252602821,0.281309638,0.240398899,0.221659585,0.353920094,478389.0672,72771.29433,1025536.41,547298.8027,478389.4474,3288.83
1786,case_1787,0.530745865,1.033273177,1.085460166,3.62093183,0.206156141,0.281153381,0.288418725,0.239335638,0.258110231,0.298267705,0.203289352,0.215276351,463361.9338,113424.6799,1051167.42,587952.2199,463362.3034,3261.67
1787,case_1788,0.784663496,1.39257517,1.305761461,3.290184276,0.328696097,0.208076479,0.251666934,0.346839475,0.237646847,0.226711038,0.33918755,0.289383923,490424.8906,120604.9656,1085402.11,595132.5056,490425.2813,3294.33
1788,case_1789,0.798831742,1.193864679,0.661403963,3.400037191,0.237907602,0.225135414,0.316040383,0.282020875,0.283476082,0.228143031,0.302460044,0.307485665,493306.6512,115514.9315,1083192.94,590042.4715,493307.0525,3272.17
1789,case_1790,0.799688698,0.774550556,1.099350642,3.943903125,0.201690311,0.358719837,0.218003176,0.386833009,0.240216215,0.256723788,0.284709523,0.253665287,464396.6237,95684.28597,1034461.38,570211.7943,464396.9933,3284.33
1790,case_1791,0.570389578,0.882728428,0.536306344,3.046590243,0.30671343,0.262994397,0.227836063,0.299872453,0.253832281,0.294313855,0.341131191,0.285017428,491733.9926,104766.4186,1070872.25,579293.9269,491734.3939,3241.5
1791,case_1792,0.655664614,0.872915919,1.027011211,3.15989151,0.343229724,0.600104036,0.24358796,0.397062394,0.24278327,0.24554258,0.287963259,0.244195483,474681.599,80616.42838,1029675.27,555143.9367,474681.9792,3269
1792,case_1793,0.781320132,0.834036642,0.535234565,3.973412467,0.373891372,0.552871986,0.326509991,0.363491271,0.208890563,0.278192844,0.369275647,0.360052679,513961.8317,76545.56658,1064872.21,551073.0749,513962.233,3291.67
1793,case_1794,0.751504418,1.326518126,1.283804566,3.020578309,0.362979708,0.46947248,0.375860168,0.303691486,0.237745956,0.278589016,0.280154697,0.272759189,490791.481,86600.28486,1051763.9,561127.7932,490791.8717,3301.17
1794,case_1795,0.623840964,0.544812876,0.965085324,3.298683059,0.385118429,0.274277122,0.367478624,0.351548177,0.253410841,0.223566124,0.229034391,0.363905274,491899.9536,108216.2317,1074487.99,582743.7717,491900.3443,3240.17
1795,case_1796,0.801835675,0.579045433,1.480393241,3.2087956,0.24731311,0.332856195,0.255567206,0.3729663,0.288476567,0.246887641,0.360766688,0.311615321,467018.2493,93367.05541,1034764.96,567894.5954,467018.6294,3292.83
1796,case_1797,0.724996275,1.242950631,1.406562679,3.711345577,0.287997295,0.701185072,0.2286161,0.281754566,0.222586331,0.260063312,0.346544964,0.216580854,462857.9366,75323.80132,1012562.7,549851.3097,462858.3062,3307.33
1797,case_1798,0.986985731,1.41061224,1.271434403,3.120256398,0.216226022,0.68592076,0.311549993,0.305159675,0.237553135,0.242961594,0.349703739,0.205978601,472283.761,76629.52375,1023291.25,551157.0004,472284.1306,3318
1798,case_1799,0.835394404,1.237906733,1.088271855,3.656327585,0.210963846,0.7778765,0.224275878,0.307235711,0.280275557,0.242919154,0.263170149,0.222702159,459388.6915,74664.90697,1008435.64,549192.3836,459389.0506,3301.67
1799,case_1800,0.684380729,0.88525158,0.944188713,3.363423556,0.399029632,0.566500153,0.351477108,0.254585505,0.276605583,0.220081859,0.208343029,0.229063147,476572.4304,86070.38242,1037019.45,560597.8908,476572.8106,3261.33
1800,case_1801,0.867615513,1.474899878,0.80205242,3.178572717,0.328984987,0.259054777,0.320994122,0.332218339,0.260991313,0.238739809,0.228322191,0.37034714,503693.9424,110066.8364,1088128.86,584594.3764,503694.3437,3283.5
1801,case_1802,0.741823812,1.466795769,1.029086941,3.031910235,0.242421277,0.401365085,0.25335414,0.335730113,0.248483743,0.262166046,0.320321608,0.275297509,480116.4403,89970.51125,1044462.47,564498.0196,480116.8205,3290.17
1802,case_1803,0.691920363,1.189362525,1.239883444,3.409317249,0.392565025,0.32284939,0.236805612,0.251868805,0.23457401,0.208713981,0.305269751,0.33935523,476429.6275,98051.99851,1048858.3,572579.5069,476430.0077,3290.83
1803,case_1804,0.516808943,0.606376354,1.047708434,3.093732119,0.359880436,0.595056296,0.278723673,0.362326237,0.268645354,0.274516725,0.267297839,0.34458396,479182.1654,77865.82554,1031423.8,552393.3339,479182.5562,3253.67
1804,case_1805,0.795554985,0.828050854,0.963706344,3.406769322,0.233287171,0.432157189,0.399246886,0.258068813,0.20312409,0.228083363,0.347364622,0.22636925,478608.7152,89972.5698,1042957.27,564500.0781,478609.0954,3277.17
1805,case_1806,0.789306102,1.298099027,1.344744094,3.114737963,0.206683715,0.793487087,0.316969272,0.358586397,0.249550011,0.259195287,0.227742929,0.227114229,462670.0531,75889.58587,1012940.65,550417.0942,462670.4227,3304
1806,case_1807,0.53379417,0.847329188,1.453356749,3.482328352,0.240622077,0.211184882,0.354406706,0.215192825,0.267471113,0.248560463,0.328667507,0.259550838,472053.1728,119749.3055,1066180.54,594276.8455,472053.553,3276.5
1807,case_1808,0.814940453,0.820197133,1.383608408,3.210110348,0.328109258,0.712418276,0.302827558,0.304715664,0.238260805,0.208256781,0.313519609,0.283935157,466316.6006,75106.60846,1015803.09,549634.1168,466316.9702,3302.17
1808,case_1809,0.803034846,0.871295338,1.178993171,3.846311779,0.325719433,0.624957944,0.361776381,0.269644487,0.272982075,0.288773531,0.334033879,0.378137394,488580.9456,73394.43325,1036348.22,547921.9416,488581.3469,3309
1809,case_1810,0.97181813,0.888237781,0.833901823,3.569228792,0.349088594,0.733951601,0.205664905,0.340383138,0.294078527,0.230776793,0.2035113,0.309436687,475583.8454,75688.35469,1025649.15,550215.863,475584.2256,3291.5
1810,case_1811,0.845375038,0.798561577,1.444247462,3.276131053,0.25430864,0.701890439,0.213233076,0.358646548,0.278385361,0.280633259,0.345147921,0.36128112,463428.0182,71470.29073,1009279.1,545997.7991,463428.3878,3309.17
1811,case_1812,0.637084471,0.649653125,1.170697362,3.004556034,0.256485918,0.407820839,0.224005992,0.340252978,0.25231336,0.274789048,0.392882746,0.245541449,464552.447,87509.05551,1026441.92,562036.5639,464552.8166,3269.33
1812,case_1813,0.904106311,0.830774382,0.901468564,3.519534777,0.221901253,0.627251516,0.337434798,0.306400777,0.218230472,0.261994414,0.212991947,0.391327872,471284.616,77713.1128,1023376.04,552240.6211,471284.9962,3288.83
1813,case_1814,0.910279376,0.788624398,1.016636246,3.375394756,0.335019325,0.761833298,0.241344955,0.275511213,0.277829671,0.246453847,0.329876558,0.356998297,472193.209,70519.68401,1017090.9,545047.1924,472193.5891,3300
1814,case_1815,0.967588757,0.58265892,1.34108003,3.07166314,0.305877228,0.621949247,0.339397079,0.316477165,0.289435715,0.249804601,0.371522061,0.235279003,474852.7027,76831.35666,1026061.24,551358.865,474853.0829,3305.33
