Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
case_592,0.707930527,0.563784238,0.59183631,3.225869636,0.38476075,0.331787631,0.355351493,0.206188741,0.270810253,0.201006936,0.303449642,0.292215031,489686.039,98492.97159,1062551.51,573020.5116,489686.4298,3242.83
case_593,0.834673878,1.061288322,1.210297443,3.041394347,0.317315171,0.659941242,0.209477949,0.318286632,0.284672607,0.277156727,0.218404316,0.304172739,468815.3606,77587.31956,1020781.77,552114.8279,468815.7302,3298.67
case_594,0.604161019,0.825079769,1.237089379,3.593036716,0.364016645,0.696034646,0.214688505,0.269422789,0.211860314,0.241765932,0.348745019,0.256208379,461315.3213,74907.34082,1010604.09,549434.8175,461315.6909,3289.33
case_595,0.951308648,0.877197041,1.23390823,3.573969252,0.377417579,0.513517067,0.249576561,0.304038724,0.25623682,0.211546115,0.345016297,0.232356869,473019.455,83484.14688,1030881.37,558011.6552,473019.8352,3304
case_596,0.904153142,1.131141548,0.810813107,3.702765198,0.293952947,0.733061244,0.386704181,0.241145398,0.218943075,0.270918392,0.341012238,0.259311436,490781.0477,73263.82617,1038417.03,547791.3345,490781.4384,3303.83
case_597,0.608518345,1.268793546,0.975809302,3.288833054,0.364758082,0.41123912,0.212967374,0.272740493,0.234692895,0.262840698,0.280283031,0.283889391,478259.0947,90776.41774,1043411.62,565303.9578,478259.4749,3276.17
case_598,0.786004786,1.402517285,0.997288153,3.973565859,0.236430068,0.674430558,0.330085653,0.321077493,0.20462386,0.239099278,0.3596065,0.387718974,490996.9786,72060.42951,1037429.5,546587.9379,490997.3798,3315.5
case_599,0.898518893,1.405543068,1.020854363,3.55827408,0.349706981,0.754772367,0.394950337,0.371188198,0.20193654,0.218099198,0.270361864,0.214205138,490276.9027,77361.70248,1042010.92,551889.2108,490277.304,3305.83
case_600,0.906337568,1.340514671,0.924576795,3.037248412,0.211190564,0.21298151,0.367584223,0.315954063,0.2099754,0.213977579,0.284381217,0.39450341,498249.6922,118672.7789,1091292.26,593200.3189,498250.0934,3286.67
case_601,0.840437489,1.121401056,1.316536273,3.095459194,0.268464505,0.655640029,0.218024615,0.25643007,0.236997757,0.251268226,0.317107287,0.260199811,459005.5747,76842.63118,1010230.39,551370.1395,459005.9443,3305.33
case_602,0.535675036,0.536830434,1.053935168,3.792659203,0.315255678,0.393894933,0.227854771,0.380264658,0.223571876,0.217628706,0.394814965,0.205602067,467374.2902,91110.94795,1032864.79,565638.488,467374.6704,3252
case_603,0.684020556,1.108571223,1.145120512,3.668215976,0.341211367,0.429346575,0.366108511,0.213492148,0.284201541,0.24583858,0.324995772,0.234327294,484219.2749,88312.84011,1046906.33,562840.3485,484219.6656,3290.67
case_604,0.544272171,1.314621493,0.938896956,3.421974916,0.227967412,0.772983116,0.340261889,0.285302654,0.212374743,0.247330309,0.207482477,0.310095713,467808.1056,75413.45909,1017600.95,549940.9674,467808.4752,3283.17
case_605,0.885662145,0.551322294,0.529000318,3.987020805,0.256734921,0.794359702,0.294530748,0.31454462,0.263123974,0.264589615,0.296976879,0.248618007,478650.1949,72019.38519,1025045.54,546546.8935,478650.575,3277.33
case_606,0.796124007,1.095077475,1.072906858,3.179125225,0.34723819,0.336372354,0.237393019,0.381884407,0.235357555,0.261648998,0.200570717,0.319564291,485534.3117,101697.6589,1061605.77,576225.1989,485534.7024,3275.33
case_607,0.953619932,0.868458872,1.093956781,3.22403048,0.327073994,0.604700102,0.369357115,0.263313449,0.278860678,0.27124755,0.300143114,0.293427266,482830.1914,77706.20874,1034911.06,552233.7171,482830.5821,3301.17
case_608,0.522703313,1.305775401,0.786435005,3.505895894,0.31330762,0.632212461,0.25965583,0.22344342,0.254829994,0.291178631,0.269596955,0.274361257,476011.6944,77824.49619,1028213,552352.0045,476012.0746,3279.17
case_609,0.675156671,1.498336341,0.552523934,3.281104137,0.286911831,0.582178218,0.233088686,0.39074277,0.202685232,0.238044172,0.329611319,0.349060744,494788.7366,77884.98589,1047044.61,552412.4942,494789.1274,3283.67
case_610,0.893762747,0.53038229,0.946831106,3.470692477,0.389741082,0.262195834,0.29899195,0.328181272,0.281133318,0.209252378,0.234128043,0.230162475,484313.7341,117919.1596,1076607.07,592446.6996,484314.1248,3253.5
case_611,0.778761747,0.879951207,0.804096244,3.994627796,0.324489716,0.217028827,0.296699338,0.354368516,0.232045714,0.283884054,0.267586579,0.214605888,498545.0448,124140.0977,1097054.85,598667.6377,498545.4461,3262
case_612,0.738417111,0.605756514,1.417647976,3.848596573,0.273884982,0.241795747,0.297300028,0.229721931,0.237260971,0.216758613,0.235801225,0.212922186,461628.6048,124247.9974,1060257.95,598775.5374,461628.9744,3267.67
case_613,0.739907563,1.469322461,1.437682694,3.653331753,0.283542291,0.633815453,0.202002512,0.336648057,0.273088262,0.212587821,0.320633693,0.370518306,470596.8538,74673.36286,1019648.73,549200.8712,470597.2339,3315.17
case_614,0.851468384,1.358617907,0.799772318,3.713509619,0.372627041,0.784896704,0.347679348,0.270216547,0.255792131,0.250028573,0.2010657,0.378689928,491190.0154,72471.88615,1038033.91,546999.3945,491190.4061,3301.17
case_615,0.823665587,1.326739755,0.657247137,3.582493425,0.268204897,0.7623792,0.232415364,0.317153453,0.279056419,0.275760094,0.325798126,0.366039633,486281.8541,69875.23118,1030530.67,544402.7395,486282.2448,3302.33
case_616,0.671860042,1.171566266,1.30945166,3.151225947,0.370841359,0.509397976,0.379240418,0.233497636,0.205369268,0.244837643,0.338813167,0.285215156,484299.9955,82783.03642,1041457.21,557310.5448,484300.3757,3300
case_617,0.735311853,0.510582345,1.244234299,3.066434445,0.317707657,0.521010433,0.32209428,0.238997281,0.24070093,0.273263357,0.363129133,0.268168313,470288.639,80930.1514,1025597.42,555457.6597,470289.0192,3279.5
case_618,0.889061283,0.940792163,0.683955597,3.153107654,0.240639317,0.484631079,0.247669007,0.335756005,0.287939382,0.229128899,0.371838832,0.240696082,478614.7872,83381.56775,1036372.33,557909.0761,478615.1674,3279.17
case_619,0.689196259,0.918842122,0.900685501,3.780367701,0.214699387,0.661341069,0.341288241,0.303480386,0.22837178,0.284231795,0.207537052,0.259008772,466182.7421,79522.22988,1020084.87,554049.7382,466183.1117,3278
case_620,0.884569747,1.307123364,1.072216977,3.645378518,0.393412905,0.228577835,0.344767146,0.310029443,0.277658002,0.257065038,0.307191606,0.269623105,507323.087,114720.3312,1096410.36,589247.8712,507323.4989,3293
case_621,0.560615125,1.103842072,0.574945795,3.247285927,0.349493665,0.219228313,0.3389683,0.261615093,0.235585809,0.237078667,0.205847616,0.216319746,499206.5443,135869.5256,1109445.57,610397.0972,499206.9456,3238.17
case_622,0.728593579,0.614114017,0.967837125,3.413856456,0.322005645,0.629726798,0.367221824,0.237741807,0.287787858,0.256153715,0.237941583,0.33485478,470943.7181,77526.16479,1022848.29,552053.6731,470944.0877,3273.33
case_623,0.687526398,0.869725461,0.856250328,3.956466077,0.312613718,0.433648097,0.357768481,0.222530743,0.230169497,0.223402447,0.305158227,0.385850489,483983.3222,84643.96562,1043001.59,559171.474,483983.713,3282.5
case_624,0.659559951,0.731328816,0.580640071,3.725908641,0.272058561,0.524176148,0.299534067,0.352616466,0.211550796,0.216252182,0.274461111,0.271874657,479823.7382,84573.72156,1038773.05,559101.2299,479824.1184,3252.5
case_625,0.745709579,1.257439683,0.558511546,3.407772883,0.38307336,0.498715559,0.309023138,0.334191737,0.228842158,0.274704347,0.296191842,0.31338358,504307.5206,83142.39591,1061817.79,557669.9043,504307.9325,3285
case_626,0.586173936,0.619967633,0.690904153,3.172162598,0.238120718,0.592343756,0.257483968,0.210863577,0.229791366,0.287577077,0.326616512,0.254004128,461796.4982,78817.57238,1014995.37,553345.0807,461796.8678,3247.67
case_627,0.812106616,0.855087372,1.253465046,3.697089068,0.275588446,0.517980235,0.279185683,0.293551587,0.27413446,0.211458049,0.237304486,0.315806539,463136.2982,83881.32035,1021398.51,558408.8604,463136.6678,3297
case_628,0.55225962,1.35113844,1.224471093,3.575183794,0.245060561,0.438606364,0.244479493,0.32683889,0.231974203,0.250583376,0.283883586,0.229898952,466736.9098,90516.53372,1031633.17,565044.0421,466737.2794,3289.67
case_629,0.501010032,0.591174264,0.537993171,3.485862144,0.236972065,0.216170296,0.269411132,0.327427245,0.245002839,0.26243092,0.318128167,0.289046125,485646.2266,117380.9279,1077400.94,591908.4679,485646.6173,3223.5
case_630,0.955300143,0.710891174,1.483943157,3.134400837,0.229089,0.788637613,0.252239229,0.288855144,0.222124298,0.210388226,0.239715517,0.215607468,443212.6512,77215.60877,994815.43,551743.1171,443212.9997,3303.33
case_631,0.54270521,0.632950614,1.288549393,3.103683332,0.208689573,0.347157661,0.277490148,0.35278176,0.299157243,0.233991009,0.249953112,0.294441441,459038.2474,97535.74584,1030956.16,572063.2859,459038.617,3257.83
case_632,0.966872245,1.367229315,0.765022235,3.53357565,0.266702496,0.734253372,0.25922673,0.226538204,0.237585938,0.238188385,0.296679272,0.312026504,475756.7232,73399.40544,1023533.03,547926.9138,475757.1034,3307.5
case_633,0.520765803,0.991529657,0.549038772,3.831423581,0.218788163,0.744410846,0.289010696,0.349993646,0.225208429,0.223099251,0.365886029,0.247759392,480306.9427,72947.88625,1027630.27,547475.3946,480307.3229,3273.33
case_634,0.900930149,1.12024838,0.505703005,3.938599345,0.205584876,0.344848675,0.22224041,0.390797744,0.282329949,0.233202229,0.260372932,0.396738557,493348.416,92504.93467,1060224.69,567032.443,493348.8067,3288.67
case_635,0.6869654,0.665063336,0.921453841,3.038651857,0.288306686,0.219861581,0.324920195,0.322140128,0.24460253,0.257238858,0.352821428,0.295940905,492399.8534,114450.0594,1081221.56,588977.5995,492400.2442,3250.33
case_636,0.532625169,0.539075668,0.671540681,3.431582216,0.342534789,0.613980017,0.275385912,0.265024424,0.204486201,0.234068299,0.223251144,0.258196595,465657.287,82875.35447,1022912.71,557402.8628,465657.6566,3227.17
case_637,0.837792814,1.272911707,1.172381341,3.239241874,0.343803802,0.555679546,0.383614264,0.237953597,0.253098319,0.258191246,0.361410656,0.357351159,492732.863,77158.79279,1044263.19,551686.3011,492733.2643,3312
case_638,0.996643373,1.426578887,1.057513879,3.049874945,0.204585126,0.228259416,0.305856309,0.341251832,0.243356941,0.217986893,0.208906255,0.252103541,485545.9699,129812.9864,1089732.75,604340.5264,485546.3606,3285.5
case_639,0.878609849,0.769252546,0.683504532,3.34012221,0.237018401,0.790739275,0.281676505,0.203591209,0.209711774,0.288805788,0.237024638,0.362749317,463001.785,72002.72677,1009385.43,546530.2351,463002.1546,3284.33
case_640,0.842511519,0.758280494,0.839495569,3.998612228,0.369919041,0.767121324,0.395061135,0.382985852,0.213105904,0.217232052,0.396521415,0.338022443,509870.2963,69745.82756,1053982.25,544273.3359,509870.6976,3298.67
case_641,0.697483512,0.5187221,1.394663546,3.306929259,0.395732979,0.780494157,0.234198207,0.390028845,0.238204372,0.288906066,0.337163169,0.322365281,473690.7754,70510.37303,1018578.7,545037.8814,473691.1555,3294
case_642,0.649937978,1.145860275,0.651084479,3.568072325,0.231899863,0.668239549,0.216494974,0.212908963,0.272018265,0.219978446,0.399274057,0.234189585,466124.8416,74632.44522,1015137.22,549159.9536,466125.2218,3282.67
case_643,0.960620646,0.712712356,1.25026721,3.631240219,0.321736059,0.581155503,0.322948581,0.209438344,0.209541733,0.21078166,0.287626426,0.338913144,463794.1757,79394.85314,1017569.71,553922.3615,463794.5453,3305.83
case_644,0.9133398,0.661527152,0.504424113,3.313392263,0.366827496,0.529788181,0.243785341,0.201930675,0.276469274,0.277833436,0.3068461,0.232561713,482258.6314,82587.60085,1039221.08,557115.1409,482259.0115,3272
case_645,0.922766362,1.01097273,1.21795447,3.005341407,0.376908902,0.353372267,0.274290896,0.219552181,0.218703732,0.282584774,0.319825496,0.257373772,480746.1014,95560.7413,1050682.17,570088.2813,480746.4816,3295.83
case_646,0.98338143,1.465376154,1.196638469,3.953685137,0.387630847,0.741884904,0.313917527,0.310285222,0.225524268,0.209435666,0.316071001,0.334354898,492363.5587,72265.01771,1039000.23,546792.5261,492363.9494,3329.33
case_647,0.987155413,0.837654524,1.438818851,3.06272864,0.367863034,0.685317978,0.346987686,0.380925553,0.230919834,0.28927526,0.295121091,0.249973654,483060.6,76409.67061,1033844.86,550937.179,483060.9802,3311.5
case_648,0.541334701,0.984132092,0.689211983,3.838814867,0.224174396,0.66755072,0.285696015,0.299552803,0.239445386,0.274562347,0.278851855,0.27529893,472642.9382,76183.19844,1023204.02,550710.7068,472643.3184,3270.83
case_649,0.793199848,1.450859971,0.871868349,3.81217843,0.382655394,0.677368685,0.304338121,0.241708239,0.291728526,0.290204074,0.384147778,0.35428135,502111.7693,70894.91017,1047375.26,545422.4185,502112.1811,3316.83
case_650,0.990106352,0.777214541,1.085446907,3.640890763,0.301315949,0.295546444,0.368525624,0.240493044,0.24039108,0.225612925,0.26509068,0.392829918,481431.5088,100585.6302,1056392.24,575113.1702,481431.8995,3293.67
case_651,0.785142916,1.487871506,0.551948891,3.418141669,0.312257025,0.249981571,0.20427152,0.341735026,0.223864365,0.287448018,0.321840022,0.355457863,502543.6838,106075.1813,1082987.29,580602.6896,502544.0851,3281.5
case_652,0.854751196,0.624993527,0.898485075,3.175601635,0.383867827,0.6849773,0.307722631,0.262172456,0.275724146,0.21847844,0.353744897,0.203895713,478416.3542,76466.32824,1029258.73,550993.8366,478416.7344,3277.33
case_653,0.542384732,1.290358874,1.278716525,3.382901589,0.277378203,0.552208986,0.276030852,0.268485244,0.265857329,0.271465372,0.343844952,0.250213639,469326.5386,80066.95388,1023772.4,554594.4622,469326.9082,3296.33
case_654,0.86355325,1.31895938,0.742449219,3.740724342,0.244446977,0.38373712,0.205766752,0.39677755,0.286366805,0.23107207,0.351942373,0.344936081,489692.5862,87408.66161,1051473.74,561936.17,489692.9875,3295.17
case_655,0.982161923,0.980384271,0.931563803,3.541732001,0.203621235,0.278344311,0.306774431,0.292461408,0.266376569,0.268750226,0.26980439,0.33169125,479156.2301,103937.393,1057469.45,578464.933,479156.6102,3286.5
case_656,0.800928747,0.841735612,1.078887447,3.372032131,0.282253169,0.764129055,0.282680401,0.306723527,0.237027194,0.232149148,0.246379597,0.328150456,464705.6304,73878.54087,1012964.55,548406.0492,464706,3291.5
case_657,0.540005004,1.292061114,1.137233835,3.385277114,0.254044943,0.477194449,0.376221411,0.303170126,0.292065789,0.209073494,0.341396019,0.221559776,479777.0842,85950.28978,1040103,560477.7981,479777.4643,3284.5
case_658,0.82476054,0.875733036,0.935572073,3.773127786,0.295935584,0.715154215,0.243493044,0.225589965,0.246327706,0.281530782,0.247112194,0.304616125,465259.5974,74569.2319,1014209.03,549096.7402,465259.9776,3292.5
case_659,0.833384996,1.055243828,1.148895507,3.248582374,0.351392401,0.384641165,0.301519846,0.28738679,0.203517153,0.218326446,0.382480344,0.388989735,487094.3405,87454.01305,1048921.68,561981.5531,487094.7312,3300.83
case_660,0.684414018,1.244519883,1.222479326,3.885523733,0.288939643,0.314983057,0.339740304,0.368266545,0.231459327,0.276250153,0.349606361,0.245654297,493544.1773,98092.02939,1066007.49,572619.5694,493544.568,3296.5
case_661,0.899346529,1.021593249,0.619385091,3.91591257,0.211334237,0.436772465,0.269070237,0.276395373,0.251161583,0.206031872,0.353918326,0.213104743,477594.7018,88343.59168,1040314.61,562871.1317,477595.0819,3288.33
case_662,0.988533429,1.150032289,0.630657102,3.233918328,0.235508491,0.725989839,0.240282999,0.289493156,0.24787647,0.276655709,0.335777802,0.290240823,478333.6906,72760.14649,1025469.91,547287.6548,478334.0707,3299.83
case_663,0.636854852,0.862846968,1.233669991,3.545984731,0.230058544,0.202379638,0.287723482,0.39812372,0.287555685,0.241705001,0.267357105,0.346948452,483077.4432,121332.9956,1078785.01,595860.5356,483077.8339,3269
case_664,0.585533683,0.860924027,0.751810719,3.211970807,0.233721652,0.31400372,0.342153839,0.354855988,0.287020359,0.20836057,0.262414446,0.393769288,487608.1584,98136.20904,1060117.52,572663.7174,487608.5491,3249
case_665,0.794678357,0.650833025,0.736628673,3.967195694,0.273354532,0.798627285,0.266375951,0.283728795,0.273466865,0.21281039,0.376382095,0.30019145,474608.7878,69419.49988,1018405.52,543946.9766,474609.1574,3287.33
case_666,0.879739193,1.328511179,1.157626514,3.19296187,0.356106394,0.676235405,0.282364359,0.33386381,0.283044916,0.277067171,0.367085839,0.341704862,492605.8368,72291.8422,1039269.24,546819.3189,492606.2381,3314.17
case_667,0.835940087,0.780264823,0.531876138,3.516912488,0.209170693,0.381481008,0.344481236,0.279707411,0.25030165,0.271547941,0.347098813,0.366820478,489930.4819,87443.53028,1051746.44,561971.0703,489930.8726,3280.33
case_668,0.926864132,0.618574544,1.012926581,3.882852951,0.293572408,0.666728974,0.394173878,0.338272599,0.264680638,0.272506496,0.386171176,0.223911338,491906.5536,74433.43094,1040711.79,548960.9393,491906.9443,3297.33
case_669,0.75736273,1.368937641,1.243746768,3.0265735,0.341472648,0.505022789,0.265456776,0.387996175,0.214077562,0.254220763,0.397336342,0.309240186,490382.0592,80374.05787,1045128.39,554901.5662,490382.4499,3307.33
case_670,0.648450038,1.480554865,1.076439048,3.762053352,0.233197951,0.281920116,0.277184028,0.281954293,0.22661258,0.269458919,0.350539607,0.365364271,485174.2896,98346.71953,1057894.93,572874.2595,485174.6803,3295.5
case_671,0.838998045,1.018966593,0.673956327,3.057230276,0.39210415,0.480212661,0.233645997,0.209542791,0.232474604,0.219494815,0.255904441,0.238175953,478532.8627,89496.44302,1042405.33,564023.983,478533.2429,3269.17
case_672,0.708292316,1.354077821,0.618080509,3.206259371,0.284042048,0.582535196,0.263164516,0.260455374,0.290589483,0.267573171,0.336276312,0.379689397,488583.2266,75519.39524,1038475.47,550046.9036,488583.6173,3289
case_673,0.806111178,1.196448848,0.851031361,3.723105276,0.337685691,0.498211785,0.362702515,0.333589397,0.238396617,0.275595013,0.33229649,0.311703756,502527.1997,81393.99022,1058289.62,555921.4986,502527.601,3296.33
case_674,0.724942209,1.112953151,0.81470847,3.973830232,0.382345012,0.532070693,0.340931307,0.301763107,0.241370625,0.240303969,0.201393652,0.272561378,489652.3843,85829.56374,1049854.46,560357.1038,489652.775,3277.83
case_675,0.697714516,1.453199665,0.575350622,3.939196833,0.332531178,0.387451144,0.392895336,0.399373574,0.275461884,0.206691386,0.261142077,0.327875308,514684.0406,91636.25824,1080684.89,566163.7666,514684.4525,3288.83
case_676,0.612898633,0.914293044,1.285549858,3.837882336,0.228420262,0.739904064,0.261550959,0.325686497,0.250426527,0.201267322,0.249371075,0.20444993,451097.761,77921.72309,1003404.15,552449.1998,451098.1306,3290.33
case_677,0.590566858,0.715612493,1.37377466,3.903200957,0.344247123,0.358265059,0.391060458,0.259564363,0.217232471,0.280597344,0.382098856,0.342574332,491124.5117,88730.75743,1054227.32,563258.2974,491124.9024,3293.67
case_678,0.894616993,0.635721654,0.990560312,3.782128694,0.330001849,0.549541221,0.380999498,0.338764069,0.215950218,0.214631333,0.306187149,0.372308102,489349.967,79122.77617,1042845.34,553650.2845,489350.3578,3293.17
case_679,0.937672567,1.219761375,1.289043735,3.819728324,0.282978022,0.304387418,0.365696314,0.385486767,0.208233533,0.242739345,0.357594061,0.27570759,497376.8342,99511.51046,1071258.4,574039.0188,497377.225,3312.33
case_680,0.912556818,0.889827261,0.760339684,3.244332107,0.240987975,0.671957031,0.360764559,0.279193307,0.241995196,0.272706784,0.327827971,0.287236161,482522.1245,74984.96399,1031881.84,549512.4723,482522.5152,3289.67
case_681,0.953786575,1.062661249,1.326409645,3.098642332,0.25340919,0.410097324,0.256846797,0.212109517,0.262500598,0.235627072,0.3343391,0.263629587,463292.28,89340.18324,1027013.3,563867.7233,463292.6496,3307.33
case_682,0.594338688,0.814535739,0.787957459,3.119656604,0.30873486,0.291329617,0.215311794,0.319082652,0.212721297,0.278759459,0.22309102,0.239733764,476560.3603,111508.0748,1062445.08,586035.6148,476560.7405,3235.17
case_683,0.892386247,1.349527355,0.828790295,3.742935284,0.36064517,0.481430666,0.268478146,0.343438463,0.204149901,0.28268226,0.28823781,0.343450981,498144.2083,83160.41614,1055674.46,557687.9245,498144.6096,3301.17
case_684,0.700214305,0.744011703,1.155358817,3.034012871,0.292533406,0.201132186,0.3614288,0.297700271,0.227266781,0.25338626,0.250769709,0.37083954,488169.0317,124301.3296,1086843.35,598828.9013,488169.4224,3256.17
case_685,0.864000022,1.362020343,1.306300853,3.770359923,0.222046872,0.700585648,0.3419936,0.222374237,0.205939849,0.240902807,0.253451066,0.216647103,463594.9085,78857.91996,1016833.54,553385.4283,463595.2781,3310.5
case_686,0.841907755,0.926127131,0.778768466,3.424785946,0.216707841,0.403877428,0.253634759,0.226292614,0.217743445,0.237763319,0.368462914,0.28641561,468922.1645,88529.84295,1031831.06,563057.3513,468922.5446,3281.67
case_687,0.699383214,0.801091673,0.668606863,3.549789847,0.218538574,0.645264693,0.330366288,0.37822434,0.297950344,0.204464742,0.202811859,0.276259319,471618.4282,80424.66653,1026421.28,554952.1749,471618.8083,3258.5
case_688,0.90951346,1.412612692,0.879380859,3.553435014,0.314651587,0.726778603,0.231263776,0.337523511,0.247745226,0.216098589,0.32347775,0.333742452,483736.4506,72688.73064,1030799.54,547216.239,483736.8307,3306.33
case_689,0.530856526,1.129627507,0.641306609,3.611296831,0.385211818,0.355730855,0.27949455,0.228293897,0.264391486,0.233432165,0.273891125,0.282982664,489037.5811,96149.96165,1059560.23,570677.47,489037.9718,3255
case_690,0.820045391,1.203367202,0.559135716,3.594524036,0.205183789,0.237235956,0.313018397,0.255079382,0.25964205,0.227921916,0.309340513,0.383622149,492508.6214,108456.3536,1075336.6,582983.8936,492509.0227,3279.5
case_691,0.939558568,1.322585293,0.616883942,3.977479523,0.346113374,0.262647052,0.342256197,0.3425092,0.20563754,0.246201506,0.284639595,0.231470976,511394.8013,112614.4662,1098374.91,587142.0063,511395.2026,3289.5
case_692,0.768550076,1.123356943,0.508657988,3.126084722,0.335180347,0.480930449,0.264372576,0.350102791,0.237840962,0.252245676,0.386784004,0.263811502,498845.0333,82925.83645,1056140.46,557453.3448,498845.424,3280.5
case_693,0.60750697,1.352808677,1.371754492,3.347115827,0.3828461,0.47046259,0.269551431,0.346368328,0.26275155,0.279846589,0.348771497,0.336678291,488851.9997,81908.94442,1045133.69,556436.4528,488852.3904,3304.83
case_694,0.888707614,1.173534894,1.135165421,3.480657262,0.365622771,0.473780449,0.24659164,0.251158875,0.247494269,0.299698303,0.229889319,0.332796678,478559.4211,85412.97656,1038348.4,559940.4849,478559.8013,3302
case_695,0.778111675,1.390389171,0.964814999,3.163548374,0.271765217,0.68978178,0.388135781,0.335663927,0.21333457,0.29703462,0.23756596,0.370287991,489890.2589,74917.19019,1039179.87,549444.6985,489890.6496,3299
case_696,0.732718644,1.347814951,1.463138777,3.384007142,0.367256734,0.386427399,0.262254046,0.232344425,0.285404517,0.224091592,0.367417174,0.36428953,477608.4509,86909.73243,1038894.5,561437.2724,477608.831,3309.67
case_697,0.662419068,1.140647372,0.783759557,3.844585483,0.320853591,0.608517733,0.317045177,0.203955809,0.232159508,0.202441829,0.335709786,0.279808608,480219.7171,77875.54823,1032470.74,552403.0566,480220.0973,3286.17
case_698,0.66936126,0.755963141,0.781713289,3.745768185,0.368629841,0.676701859,0.30176002,0.248091271,0.276624632,0.237294767,0.250121866,0.318025006,477755.6256,75772.75524,1027904.63,550300.2636,477756.0058,3271.67
case_699,0.952350852,1.116992596,1.368347182,3.676442086,0.392775988,0.258080728,0.318141269,0.298978958,0.219011753,0.219237998,0.265884906,0.311911051,489225.7286,111807.3563,1075405.72,586334.8963,489226.1194,3305.83
case_700,0.865388396,0.839801734,0.571457489,3.469365577,0.357521143,0.335271341,0.283631037,0.260032702,0.264067489,0.207612203,0.374635607,0.380721074,495291.6883,91622.35511,1061284.78,566149.8951,495292.079,3280
case_701,0.611858309,0.62779055,0.834085988,3.012639944,0.371071716,0.398827801,0.381290274,0.386679088,0.227749606,0.204073444,0.218058812,0.340384257,490797.6691,94594.33125,1059764.13,569121.8396,490798.0598,3235
case_702,0.957443011,1.101316797,0.542639039,3.690086684,0.301729877,0.62742039,0.270657535,0.29907647,0.217900818,0.281156464,0.360155222,0.384100167,496599.4493,73481.65243,1044451.41,548009.1608,496599.8506,3307.33
case_703,0.863044706,0.753758602,0.708530666,3.694880732,0.241647165,0.337424847,0.331084511,0.320754378,0.29675618,0.246930808,0.241540924,0.339326087,484206.719,96277.33839,1054858.28,570804.8467,484207.1098,3270.5
case_704,0.62820873,0.947178707,0.544661713,3.018143698,0.2545836,0.642282957,0.370922256,0.395328628,0.207847426,0.2998694,0.286703042,0.28055643,495074.9126,77504.0908,1046949.8,552031.5991,495075.3139,3261.83
case_705,0.683729342,1.275672981,0.536679637,3.850471508,0.214343644,0.47516752,0.337561375,0.253705177,0.285363345,0.218171292,0.366333961,0.397553534,493927.8643,79533.31438,1047832.33,554060.8227,493928.255,3297.83
case_706,0.872173359,0.654414988,0.994090438,3.201998426,0.343099694,0.257241364,0.314154598,0.340400651,0.279896745,0.297662092,0.334206778,0.333068053,497854.8749,103579.1736,1075803.96,578106.7136,497855.2762,3273
case_707,0.663200354,1.000542317,0.69600357,3.760089716,0.362561835,0.467048305,0.280545362,0.266979958,0.269109499,0.28534398,0.227873729,0.378039924,489811.4496,84002.74313,1048186.65,558530.2515,489811.8403,3272.83
case_708,0.502240583,1.036206676,1.377401671,3.173476718,0.243945001,0.328671859,0.310116846,0.231677093,0.219146356,0.208962685,0.24190104,0.269173521,459551.8646,104765.0251,1038698.91,579292.5651,459552.2342,3271.67
case_709,0.855846195,0.593425574,1.454745972,3.782570068,0.370032642,0.231623799,0.258811448,0.321524099,0.216999732,0.22476504,0.376227383,0.271020558,479195.7667,112044.1529,1065615.73,586571.6929,479196.1469,3293.83
case_710,0.555089494,1.297286473,1.334131873,3.405901742,0.298863921,0.290404162,0.236056853,0.331495089,0.265351306,0.207856836,0.213399658,0.288184293,471795.3926,110645.8907,1056819.43,585173.4307,471795.7728,3280.33
case_711,0.927464967,1.33191485,1.351821229,3.493111912,0.28545339,0.553012486,0.356408584,0.349067174,0.225884828,0.200327523,0.236520193,0.250444326,474773.5766,85954.85026,1035105.61,560482.3586,474773.9568,3310.33
case_712,0.845957434,1.462014388,1.49879764,3.068031612,0.345543867,0.222596898,0.325437852,0.206303159,0.246469249,0.261895964,0.28908089,0.346069098,487579.4669,114824.3988,1076777.04,589351.9389,487579.8576,3309.33
case_713,0.973450154,1.069779056,1.363900571,3.529606113,0.266364327,0.549417644,0.280453973,0.389006411,0.295487211,0.224126006,0.213025963,0.308170403,470589.9686,83102.27002,1028070.77,557629.7784,470590.3488,3309.5
case_714,0.901476016,0.978985573,1.343050866,3.314638181,0.248890701,0.65775448,0.382275779,0.309887484,0.214320514,0.267115923,0.362424157,0.358936704,481425.12,73477.82036,1029278.03,548005.297,481425.5107,3317.67
case_715,0.513090574,0.640581356,0.812657066,3.707834189,0.274178454,0.590786634,0.304844029,0.204929817,0.291755559,0.282907946,0.204743854,0.21901857,459828.7056,83151.58021,1017362.2,557679.0886,459829.0752,3243.5
case_716,0.784472369,0.881235254,1.056556844,3.253766321,0.348345065,0.611083757,0.299904541,0.351206952,0.204818896,0.299278222,0.350266166,0.267818173,485389.6925,77386.97514,1037150.53,551914.4835,485390.0832,3290.33
