#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling [kWh],c7: Not Comfortable[Hours]
568,case_569,0.894877982,0.906833458,0.709997127,3.745843112,0.352864576,0.717798035,0.322406023,0.306218822,0.277402277,0.209307345,0.218965638,0.224657943,480726.5021,78794.35827,1033896.17,553321.8666,480726.8928,3279
569,case_570,0.89195559,1.448270991,1.263501376,3.185158536,0.210842623,0.308151214,0.206830247,0.329959372,0.205877849,0.269741261,0.393590762,0.256990463,472573.1578,98275.24034,1045226.31,572802.7804,472573.5379,3305.83
570,case_571,0.988553818,0.919081416,1.294627847,3.108649134,0.304759244,0.424411254,0.387907553,0.365593592,0.208755203,0.212550946,0.290581725,0.271489736,483348.5606,91649.55964,1049372.63,566177.0997,483348.9514,3300.67
571,case_572,0.635148725,0.569180286,1.380516008,3.218897219,0.270037376,0.298697952,0.207701792,0.264404777,0.209523984,0.265509485,0.375356721,0.213946131,454492.1462,102438.6736,1031314.43,576966.2136,454492.5158,3270
572,case_573,0.884321047,0.719065643,0.626472321,3.020538023,0.200387281,0.464410476,0.229513347,0.204523909,0.20657477,0.228973345,0.271819102,0.20351445,458535.9082,91742.03604,1024660.27,566269.5444,458536.2778,3260
573,case_574,0.932726408,0.880402801,0.834185306,3.338960206,0.336751122,0.571173949,0.379494495,0.376233873,0.216773889,0.245603528,0.370794358,0.259832336,499127.9146,79352.16198,1052849.58,553879.6703,499128.3053,3290
574,case_575,0.512412903,0.773955258,0.902533886,3.409286074,0.202249936,0.695289906,0.358129187,0.312998733,0.247299452,0.282947899,0.262126291,0.25855583,464555.689,76602.19254,1015538.32,551129.7009,464556.0586,3257.33
575,case_576,0.687576562,0.592704928,0.96826654,3.321450965,0.217262456,0.313248057,0.372045296,0.310165775,0.298268024,0.262904286,0.212996512,0.273288827,469800.767,104504.476,1048684.01,579031.9843,469801.1472,3244.5
576,case_577,0.688281652,1.261655549,0.886688586,3.626178628,0.284886332,0.431346719,0.266720407,0.294279433,0.244762196,0.274530972,0.396087872,0.326066073,487251.959,83191.10437,1044816.31,557718.6127,487252.3498,3292.83
577,case_578,0.734103994,0.775085915,1.297164721,3.243003283,0.340890532,0.385369974,0.202221776,0.364901395,0.227511305,0.210116741,0.288610799,0.287607202,466249.2384,94146.26409,1034775.41,568673.8041,466249.608,3280.67
578,case_579,0.871264504,0.695343445,1.301372209,3.06975851,0.354424908,0.677455482,0.383507835,0.275543793,0.212652029,0.244768307,0.247194721,0.238628969,470217.2323,79652.77362,1024248.65,554180.282,470217.6019,3291.17
579,case_580,0.906717172,1.263179788,1.091413052,3.253850762,0.373100422,0.546184028,0.30090183,0.280171828,0.252995729,0.255517141,0.29229153,0.324209921,486908.2944,80366.20371,1041647.86,554893.7121,486908.6851,3305.33
580,case_581,0.9789214,1.363476666,1.070141907,3.458793184,0.359474835,0.55408651,0.341419375,0.269875126,0.265556087,0.215446286,0.301190311,0.347004077,489445.5562,79461.04344,1043279.17,553988.5518,489445.9469,3315
581,case_582,0.567189945,0.810698435,1.395962185,3.403028092,0.205542098,0.379848549,0.233610483,0.328517913,0.238752264,0.238008408,0.371192018,0.339096679,458836.7203,88558.94768,1021777.91,563086.4877,458837.0794,3290.67
582,case_583,0.655454442,1.46846876,0.620035818,3.642609141,0.221462373,0.256827258,0.264202797,0.277056411,0.245244356,0.222495342,0.34354472,0.245734205,488671.3709,109469.4769,1072513.65,583996.9852,488671.7616,3273.67
583,case_584,0.590190493,1.278010403,0.963652282,3.345789219,0.316918583,0.485673055,0.201270044,0.286844685,0.272792694,0.242676675,0.378684186,0.338301813,476345.7706,80541.71885,1031264.2,555069.2272,476346.1507,3288.67
584,case_585,0.813555575,0.694018082,1.431156314,3.254764376,0.376263886,0.738965021,0.229105422,0.212777099,0.243279866,0.234580273,0.213289837,0.250575202,451026.935,77860.21995,1003271.84,552387.7283,451027.2941,3296
585,case_586,0.550584671,0.631001894,1.231127525,3.84980973,0.337518081,0.744557714,0.387675342,0.23314899,0.290549729,0.248789617,0.295078145,0.328147209,473859.2285,71701.07002,1019937.79,546228.5784,473859.5981,3286.67
586,case_587,0.927229523,0.977637043,0.817650545,3.903146531,0.318700955,0.221790838,0.246992256,0.327754969,0.239289195,0.217413104,0.321610542,0.212452728,491145.8851,121467.4664,1086985.37,595995.0064,491146.2758,3276.5
587,case_588,0.814011965,1.347877949,0.551671875,3.70749779,0.3636903,0.626914313,0.30845669,0.226687566,0.239217979,0.221532079,0.292202445,0.374659957,493946.1648,75780.19769,1044097.51,550307.706,493946.5661,3299.83
588,case_589,0.935205801,0.607446673,1.164494764,3.517819405,0.269966061,0.502427427,0.218217378,0.297816797,0.268236876,0.204939702,0.241903222,0.277095701,454153.9411,86498.87752,1015036.53,561026.3859,454154.3107,3290
589,case_590,0.513373681,0.58410418,0.694787303,3.294021366,0.331496701,0.438431961,0.248238575,0.306292784,0.268681822,0.295597259,0.290080456,0.271664133,478177.9306,87401.53586,1039955.58,561929.0442,478178.3107,3230.83
590,case_591,0.551829838,1.197853594,0.981674615,3.07220402,0.202767443,0.535686268,0.360227731,0.372008177,0.280455591,0.26351245,0.328790751,0.393307534,489065.9242,77694.90255,1041133.51,552222.4109,489066.3149,3283
591,case_592,0.965377845,1.496317282,1.101029323,3.488741975,0.350382531,0.237715955,0.395442289,0.216313592,0.281747522,0.296107267,0.242030226,0.240721335,500570.8118,117860.3484,1092800.23,592387.8884,500571.2131,3299.5
592,case_593,0.60945064,0.562496602,1.284892881,3.067436291,0.366085422,0.295744525,0.21937905,0.205438513,0.250112489,0.283196968,0.386019108,0.218380703,467083.1827,100645.8665,1042108.66,575173.3749,467083.5523,3261.67
593,case_594,0.896073435,1.096475461,1.275702596,3.959473122,0.333886907,0.230027066,0.294748125,0.224585667,0.205772683,0.250509603,0.255457173,0.377152603,483232.9181,113359.2496,1070966.69,587886.7896,483233.2982,3300.67
594,case_595,0.575543711,1.164790374,0.990946666,3.614265221,0.382680193,0.208694916,0.246342916,0.277923491,0.273852951,0.235364107,0.372058631,0.248255992,493055.207,118001.2799,1085427.9,592528.8199,493055.5978,3267.17
595,case_596,0.634083239,0.802502179,1.229456691,3.585784127,0.374672652,0.38037991,0.219781374,0.303417267,0.206804015,0.278303637,0.273037488,0.337590694,473225.1533,91779.85002,1039382.69,566307.3584,473225.5334,3278.17
596,case_597,0.76381695,1.011686553,0.663341829,3.996298208,0.313425414,0.347126873,0.210262379,0.249516275,0.295808451,0.272392737,0.315075365,0.332940985,485408.5949,90897.71384,1050680.14,565425.2222,485408.9856,3282.33
597,case_598,0.533876675,0.997522792,1.454856257,3.102905053,0.212782081,0.467068319,0.366231129,0.305636686,0.204221895,0.280595348,0.277441658,0.279577783,465049.1472,87140.98677,1026570.4,561668.4951,465049.5168,3285.5
598,case_599,0.809311868,1.269548975,1.175197495,3.274615187,0.398245322,0.270960647,0.285681128,0.286203519,0.295454891,0.269322665,0.209897694,0.320143156,492307.9286,109305.8697,1075985.48,583833.4097,492308.3299,3288.17
599,case_600,0.963678574,1.38649043,1.493517768,3.743880513,0.264018794,0.549574526,0.3283387,0.300917957,0.21405999,0.260210847,0.360564984,0.327752066,482041.3277,78101.48201,1034517.73,552628.9904,482041.7184,3332
600,case_601,0.82665183,1.255813822,0.540298656,3.510124395,0.208508192,0.644735823,0.278702466,0.281048078,0.281999649,0.228287506,0.254052278,0.265452673,475977.8918,78687.66204,1029042.38,553215.1704,475978.272,3288
601,case_602,0.949949343,1.475614931,1.326790257,3.458965941,0.294426558,0.645929236,0.382362253,0.350956862,0.226245171,0.256027968,0.251471309,0.240533482,482014.991,80188.56668,1036578.47,554716.075,482015.3712,3319
602,case_603,0.545484183,1.314452091,0.924249481,3.898782873,0.397686369,0.33015542,0.241852898,0.350003892,0.283783271,0.283827385,0.340703043,0.286067632,500775.3696,93612.11787,1068756.48,568139.6262,500775.7709,3280.67
603,case_604,0.596741094,0.994158851,0.857477078,3.040572176,0.204740977,0.757140407,0.230375338,0.357403225,0.271753268,0.252995022,0.251291593,0.324494604,465504.1354,73216.95457,1013101.22,547744.4629,465504.5155,3274
604,case_605,0.69831497,1.419487094,1.211493011,3.33264134,0.295416572,0.745260018,0.267387889,0.310404602,0.233767418,0.22315226,0.35585241,0.391380919,478165.1846,70538.46432,1023079.8,545065.9727,478165.5754,3306.83
605,case_606,0.995820764,1.361702212,0.784747056,3.479554156,0.368533061,0.356881213,0.351692976,0.316356134,0.256019329,0.272144082,0.342850469,0.265171603,508758.6979,93288.07043,1076413.23,567815.5788,508759.0992,3299.67
606,case_607,0.660622537,1.098259838,1.075336507,3.58230197,0.278277187,0.218709605,0.207818099,0.361759963,0.219319555,0.202750204,0.272109982,0.353146599,481374.7594,119744.9351,1075494.82,594272.4751,481375.1395,3270.33
607,case_608,0.573658296,0.674405934,1.131023708,3.926423749,0.357506668,0.318374986,0.264992752,0.319046305,0.223352317,0.274300164,0.305467591,0.240376463,478915.2086,100181.5527,1053472.66,574709.0927,478915.5994,3259.33
608,case_609,0.749641062,0.733044954,1.398663087,3.042284505,0.335140127,0.477443377,0.384721287,0.243354755,0.259555317,0.229235591,0.280868785,0.307129385,472197.9715,85365.94661,1031941.92,559893.455,472198.3411,3290.5
609,case_610,0.986190662,1.05203242,1.313672776,3.183023771,0.297656819,0.251692589,0.315828314,0.399773412,0.25709005,0.29153941,0.351466362,0.326386038,497637.1594,104735.762,1076742.89,579263.2703,497637.5606,3306.33
610,case_611,0.646079971,0.505035422,0.804952204,3.940543922,0.225291903,0.75512221,0.391696519,0.286281933,0.229008736,0.206624465,0.397795727,0.244394956,479894.6909,72001.04826,1026271.32,546528.5566,479895.071,3269.83
611,case_612,0.618628831,1.467346123,1.278931236,3.5460281,0.288261215,0.522086131,0.286833646,0.348936141,0.200861555,0.245351968,0.214071902,0.303839199,474175.9334,86100.62727,1034653.96,560628.1356,474176.3136,3294.83
612,case_613,0.990289026,1.216470272,0.564578285,3.249649878,0.320323846,0.259260128,0.283070198,0.24911681,0.246655299,0.287889783,0.204467523,0.268818136,496619.7984,116053.7332,1087043.85,590581.2732,496620.1997,3279
613,case_614,0.929089792,1.486876065,1.28271188,3.76634505,0.370569512,0.245559537,0.381800692,0.315233319,0.261951568,0.269547487,0.285043695,0.316388181,507385.3382,109392.3604,1091144.6,583919.8688,507385.7501,3311.33
614,case_615,0.507191621,1.046072317,0.659028503,3.421408168,0.217936403,0.755365897,0.296083581,0.251048726,0.286449386,0.270584841,0.247105648,0.253794285,465946.1558,74758.39681,1015084.55,549285.9052,465946.5254,3265.83
615,case_616,0.770642106,0.814431337,1.422494973,3.766681174,0.267195613,0.580074451,0.220804036,0.312406179,0.260394574,0.28335842,0.293125481,0.325393931,460742.8531,77594.88869,1012719.35,552122.3654,460743.2227,3304.5
616,case_617,0.791795493,1.229393905,0.936375406,3.147499402,0.30870718,0.529100785,0.23101899,0.35551968,0.224504577,0.216837351,0.392627723,0.306334502,482656.0253,79720.19905,1036750.94,554247.7074,482656.4054,3292.83
617,case_618,0.727629435,1.456373287,0.504043664,3.201878962,0.207521581,0.472413215,0.216806322,0.383790136,0.212800576,0.278358532,0.294081364,0.380433038,491325.384,82908.35461,1048605.7,557435.863,491325.7747,3280
618,case_619,0.92680433,0.528281778,1.063583955,3.969140142,0.356641312,0.249588293,0.282187196,0.24689116,0.26707101,0.293769731,0.301444959,0.275667107,485615.8454,107804.7117,1067794.32,582332.22,485616.2256,3277.33
619,case_620,0.776941899,0.953818147,0.933670926,3.234018784,0.208819412,0.36701325,0.339352675,0.319163949,0.282791329,0.280801328,0.308388153,0.301820481,480421.1702,91665.55299,1046462.15,566193.093,480421.5504,3279.17
620,case_621,0.624001555,1.026903439,0.788643859,3.161668779,0.229230598,0.552406506,0.316797734,0.248234338,0.205157209,0.23236648,0.356514386,0.218622707,473160.6528,82237.36232,1029775.71,556764.8707,473161.033,3268
621,case_622,0.834419481,0.796038931,0.957054257,3.465321993,0.283553998,0.500189659,0.202799519,0.226444301,0.25761297,0.275709039,0.329492704,0.210217891,460827.1008,84445.99645,1019654.7,558973.5048,460827.4704,3285
622,case_623,0.795426572,0.82068185,0.576728286,3.243629359,0.280766567,0.73246053,0.223461558,0.296602005,0.231010997,0.294660448,0.332473586,0.280806002,476209.177,72878.59229,1023464.5,547406.069,476209.5571,3277.33
623,case_624,0.768491129,1.201444093,1.179671894,3.473684994,0.355625868,0.50369243,0.236040167,0.268862479,0.260674197,0.236265775,0.386452887,0.384441594,479452.7654,78450.80211,1032279.29,552978.3105,479453.1456,3306
624,case_625,0.955979149,1.171649311,0.705319124,3.366927571,0.269133077,0.597980344,0.309366121,0.262039205,0.234503237,0.238323481,0.244217584,0.316846468,478985.1792,80221.66183,1033582.7,554749.1702,478985.5594,3293.67
625,case_626,0.572200457,0.526982805,1.208178578,3.947364268,0.28027347,0.699214047,0.335992836,0.263023729,0.22332577,0.297913347,0.261344389,0.376100803,465650.5392,72884.73627,1012915.35,547412.2446,465650.9088,3284
626,case_627,0.517844469,1.133568644,0.871963012,3.986083852,0.237430165,0.363780513,0.369334463,0.387626639,0.272949784,0.279060949,0.309987827,0.312342924,496966.969,90595.55037,1061932.72,565123.0587,496967.3702,3274.5
627,case_628,0.759727732,0.757897437,0.820904244,3.877513665,0.303376758,0.722329214,0.237657656,0.363890484,0.227203172,0.293379027,0.323653727,0.340657055,482742.1738,71559.88516,1028676.74,546087.3935,482742.5645,3286.67
628,case_629,0.511930107,0.905467411,1.016191783,3.218589891,0.30825691,0.478462886,0.399601262,0.227677904,0.230814525,0.246055999,0.296036373,0.229250014,477225.503,87712.94697,1039314.88,562240.487,477225.8832,3258.5
629,case_630,0.987707429,0.875377315,0.751322218,3.132945176,0.37543418,0.362157542,0.245758247,0.260294736,0.232481461,0.214947112,0.361385341,0.366664816,488035.0042,90238.78782,1052646.79,564766.2962,488035.3949,3284.67
630,case_631,0.915880946,0.960160598,0.838346361,3.073972024,0.247239862,0.733546657,0.246482945,0.261601057,0.237249687,0.240160647,0.380383613,0.356229072,472695.6432,70694.94579,1017768.46,545222.4541,472696.0234,3297.33
631,case_632,0.950557849,1.1892214,1.462098389,3.207128834,0.347468879,0.296060799,0.398458926,0.244598599,0.278225411,0.282328268,0.316927752,0.207993032,491913.7238,104107.4925,1070392.99,578635.0009,491914.1146,3309.67
632,case_633,0.687144221,1.465245077,0.940717606,3.448285291,0.379421482,0.793133868,0.278353461,0.283574307,0.24865506,0.28091381,0.243656606,0.21604552,482841.3744,75322.62953,1032538.65,549850.1379,482841.7546,3293.5
633,case_634,0.626900451,0.666709998,0.63040525,3.584060515,0.393648693,0.338084415,0.304894297,0.242622794,0.20404877,0.239260425,0.235108713,0.292511657,484556.952,101667.8891,1060598.96,576195.4291,484557.3427,3238.17
634,case_635,0.619692625,0.609780422,1.011937909,3.909565418,0.382523753,0.447713937,0.358651679,0.386936172,0.279639806,0.258841896,0.244770716,0.301000548,492304.5494,87228.90269,1053905.1,561756.411,492304.9402,3259
635,case_636,0.774090717,0.590562174,0.514805016,3.694137824,0.321157925,0.62597066,0.238379428,0.339385228,0.293843802,0.205953188,0.287746972,0.398515597,484989.1517,74972.7077,1034335.84,549500.216,484989.5424,3270
636,case_637,0.96460173,1.480327545,0.56784931,3.225391976,0.389561096,0.6443217,0.37622395,0.300505765,0.236641685,0.23505267,0.203443504,0.382011659,504017.3635,78002.54493,1056387.86,552530.0533,504017.7648,3301.67
637,case_638,0.679865012,1.389954898,1.078680304,3.241741995,0.223392867,0.225984972,0.234433046,0.282679571,0.233553396,0.262253089,0.302125031,0.286463732,477563.0006,116539.8677,1068479.19,591067.4077,477563.3914,3281.17
638,case_639,0.766336858,0.683704636,0.891919844,3.397332682,0.288181263,0.654091558,0.240868564,0.212164506,0.225529634,0.268381653,0.210766824,0.32472741,456614.1149,78420.14555,1009417.18,552947.6539,456614.4739,3277.17
639,case_640,0.725910864,1.113478959,0.812604996,3.125337192,0.239817282,0.596091751,0.395793281,0.325910732,0.273564138,0.268038815,0.366521273,0.331888629,496279.9459,75557.87429,1046208.23,550085.3826,496280.3472,3289.67
640,case_641,0.60150291,0.985180111,1.41537655,3.136453348,0.2616782,0.32241546,0.388978931,0.283361985,0.238115155,0.28593614,0.361645049,0.26453366,482708.1811,96546.47005,1053629.34,571073.9784,482708.5718,3287.33
641,case_642,0.513994978,0.676735439,1.081214179,3.384308036,0.360474891,0.42634777,0.311408352,0.259807716,0.260928807,0.239067433,0.245083491,0.243830856,468855.0134,92947.83962,1036181.93,567475.3796,468855.383,3246.83
642,case_643,0.747770273,1.394677662,0.878539072,3.823933891,0.39921223,0.220756816,0.32576923,0.289890003,0.25252417,0.292700825,0.357243569,0.368513546,517344.7594,107805.2184,1099513.75,582332.7584,517345.1712,3291.5
643,case_644,0.819937769,0.836692905,0.903396568,3.357151242,0.247034402,0.390800847,0.269888689,0.287430322,0.221091253,0.298250334,0.257156785,0.310218363,471588.3427,92096.77171,1038063.33,566624.3117,471588.7123,3274.83
644,case_645,0.540159376,0.747191362,0.888725771,3.001207936,0.331030394,0.783456567,0.31560401,0.238486382,0.232022178,0.276902947,0.208715778,0.384669249,469272.5347,72460.70664,1016112.18,546988.215,469272.9149,3256.67
645,case_646,0.868681202,0.657227714,1.266418292,3.159127138,0.225355586,0.305533042,0.375718347,0.331237701,0.272072747,0.209386881,0.268131368,0.236162943,470862.7229,106781.6757,1052022.82,581309.184,470863.0925,3273.33
646,case_647,0.673655746,0.807417003,0.952515017,3.944281963,0.232893203,0.261732853,0.293834119,0.29322117,0.26611937,0.264410457,0.333672526,0.373431731,483042.2784,100793.227,1058210.1,575320.767,483042.6691,3275
647,case_648,0.878355466,0.76096172,1.27177035,3.438175,0.254664516,0.623992642,0.282640096,0.241697095,0.213204458,0.218249738,0.214981583,0.396596703,453441.3101,78403.80383,1006229.04,552931.3122,453441.6797,3301.5
648,case_649,0.974029073,1.334606276,1.452307847,3.978305601,0.232384573,0.643291864,0.225284483,0.394648959,0.282199957,0.229792975,0.250279665,0.266313728,467520.6624,78144.4582,1020044.6,552671.9665,467521.0426,3320.33
