#,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Y1,Y2,Y3,Y4,Y5,Y6
379,230,0.144940405,0.170013503,0.354039304,0.625765038,0.657183163,0.613181571,0.502104318,0.275776389,0.459545972,0.435341756,0.76851051,0.691369052,0.608964075,0.797795736,0.55288388,0.302343031,1.032060506,0.118347546,0.252556693,1.817264908,0.582051173,10.98169813,0.878742866,8.575909646,0.879478042,11.43881397,0.730810808,25.5551389,33.29821501,46762.93771,13286.01,37671.0867,61035.66507,60048.94771,97720.03441
380,100,0.17508709,0.149318407,0.542317487,0.57080999,0.303432638,0.624205754,0.405602506,0.620831543,0.450762006,0.426522517,0.598847979,0.750909071,0.763971959,0.6928643,0.490143096,0.20595483,0.913079316,0.214605514,0.243031778,2.196695747,0.712751907,7.045716892,0.736855053,8.518461012,0.748584743,15.09809508,0.890137701,25.98903256,23.44086874,55391.24753,9888.06798,60562.18542,53898.03006,65279.31551,125841.5009
381,90,0.121866871,0.121291176,0.510391554,0.601638707,0.285741025,0.397152026,0.565683916,0.545747214,0.591951495,0.54367181,0.752175479,0.879205538,0.702112175,0.643312539,0.422929716,0.293368078,0.779742189,0.152712984,0.249012338,1.607886091,0.577663107,9.45386201,0.806693327,7.944133268,0.819673085,17.568521,0.759629028,25.63450742,21.67915677,49667.23586,9956.84589,60139.37769,36700.25313,59624.08175,119763.4594
382,180,0.15915673,0.128868243,0.543757086,0.521008369,0.642045025,0.606291894,0.444970345,0.456107854,0.483470749,0.492861281,0.732914496,0.701954239,0.707809499,0.88410158,1.438485625,0.256331702,0.672082323,0.282224865,0.385130128,1.857054859,0.559116429,10.06613137,0.919324853,9.728270406,0.79142482,14.0493031,0.778234302,24.39031942,31.28654263,59708.41365,13277.3445,49270.54188,51056.59299,72985.75815,122256.3
383,270,0.146237923,0.139850789,0.569973173,0.555275015,0.415590332,0.586239309,0.53046979,0.541179264,0.578620715,0.550917453,0.555514342,0.630130117,0.529040168,0.699742667,1.25222397,0.256906618,1.049109982,0.331044376,0.213716552,2.128447585,0.479769607,12.07743744,0.873582084,9.430282531,0.836651977,15.98147588,0.875929683,26.42555558,38.23953117,53223.09832,13105.98342,63082.41366,47243.37732,66329.08174,129411.4954
384,220,0.119603891,0.18843157,0.302520202,0.51696255,0.429769252,0.635740494,0.35085774,0.401570499,0.37995897,0.43944503,0.61150812,0.890369786,0.92774015,0.85515606,1.07217361,0.300049548,1.467143411,0.316372208,0.221838719,1.607823427,0.690375568,9.648094971,0.786046231,10.06203962,0.852025994,13.98584319,0.73985813,25.44358274,29.03910733,50509.14968,14656.22829,46629.34326,66792.22539,65165.37797,111794.7212
385,70,0.171350887,0.159791336,0.480971277,0.400107203,0.455677977,0.498381696,0.38511675,0.515401131,0.528324527,0.459221727,0.757576061,0.727904166,0.851195579,0.804920702,0.829530884,0.262463556,1.07097672,0.232247696,0.206811692,2.383936084,0.508881809,10.90724626,0.960148425,11.18857855,0.767435658,12.71831718,0.804593954,24.74241787,29.26296775,50769.91816,15042.64092,46113.55308,60148.30152,65812.55908,111926.1122
386,300,0.157533401,0.193316639,0.680080512,0.544925676,0.422865687,0.607971108,0.365381756,0.408332642,0.373585843,0.491794789,0.739303201,0.758363433,0.630569701,0.767582906,1.04193266,0.208268922,1.246569456,0.147317492,0.324368516,1.574596458,0.514683955,8.717246722,0.848349391,7.026180659,0.760459944,13.92348729,0.944122303,25.38329649,19.17678325,50392.72647,10289.39508,59237.73732,66414.92952,60682.12155,119919.8589
387,170,0.132979275,0.172517072,0.330613179,0.465504808,0.610687726,0.653070528,0.41852673,0.359747722,0.378917706,0.469709029,0.80908013,0.678602681,0.936557125,0.598860655,0.494315036,0.228284066,0.732627076,0.274463747,0.373924529,1.949075665,0.532136849,10.82808505,0.768571985,9.218595523,0.773388266,15.71924318,0.837728365,25.29017075,21.15480187,47302.60636,13589.67528,59341.29822,56256.12189,60892.28164,120233.5799
388,40,0.163535187,0.153378079,0.633327364,0.449203869,0.513405088,0.520851112,0.587600885,0.44119129,0.366514453,0.599850015,0.916567812,0.631325992,0.569569706,0.674848455,1.174588872,0.324821378,1.393282588,0.331352866,0.392300696,1.669956724,0.644710063,8.366119144,0.807929809,9.498857818,0.946859573,19.32231418,0.844622213,25.33101206,26.17632041,64230.31633,14202.60081,73543.41834,52121.32461,78432.91714,151976.3355
389,150,0.108835312,0.144196297,0.326394694,0.338550243,0.48000906,0.668654408,0.384030057,0.535469853,0.455390362,0.418604137,0.687311671,0.874053634,0.93232058,0.626475277,0.76499903,0.234525423,1.242349764,0.339442556,0.302337257,2.15035259,0.644089729,12.68506067,0.888069134,9.023837641,0.837883933,17.08573248,0.797519813,25.3099388,32.43892645,51319.09411,12701.99454,61404.08616,45965.89623,64021.08865,125425.1748
390,210,0.127314448,0.135001814,0.500136102,0.358491846,0.576430241,0.31292336,0.574286866,0.365822352,0.419921153,0.477218659,0.700321936,0.881449038,0.853246652,0.649806745,0.852968217,0.350555369,0.805820857,0.176413488,0.327958348,1.763797917,0.569825226,11.14941191,0.843833632,9.031178354,0.830492793,14.40405529,0.970242142,24.78085526,23.22685116,50555.22398,13078.28325,62977.74423,43706.60745,63633.50723,126611.2515
391,150,0.115151695,0.147347947,0.575244507,0.478581565,0.663091953,0.505478329,0.366354125,0.539991093,0.511973199,0.510335947,0.934149653,0.671765031,0.786814735,0.504084582,0.785044944,0.33632812,1.012852965,0.299407162,0.240621134,1.749957816,0.438814964,8.635934155,0.710273292,5.624291972,0.885105265,14.49400929,0.79841676,26.66955723,28.61900089,49942.28677,9412.58055,52148.325,47701.68744,59354.86732,111503.1923
392,260,0.178155426,0.138948625,0.352734449,0.645855234,0.366600333,0.604318331,0.357733417,0.55509967,0.521074619,0.51166364,0.79187677,0.744475617,0.967392272,0.691926032,1.144013875,0.34990876,1.050406195,0.211172289,0.230019147,2.304482726,0.609707373,11.04709917,0.823633469,9.409388309,0.874698712,16.70673044,0.807533861,25.77448237,27.32130834,48934.38308,12947.11047,60795.91521,58173.24114,61881.49355,122677.4088
393,320,0.152346033,0.139628589,0.240194143,0.356462038,0.60221645,0.405993923,0.533569697,0.404788765,0.585915581,0.513154108,0.854731588,0.877175491,0.587966637,0.695565852,0.799527276,0.315643425,1.470143177,0.331123784,0.249782867,2.159454153,0.691414695,10.85419102,0.781637602,7.442627112,0.867755375,11.0964774,0.84387825,26.5510848,30.27655488,43625.81836,9367.50033,42197.53842,46721.16813,52993.31869,95190.85711
394,240,0.139004678,0.14609524,0.360072966,0.492934987,0.523788637,0.278589704,0.363324701,0.386691138,0.386845646,0.573576813,0.885780849,0.76152154,0.614808545,0.773651264,0.215506673,0.256348555,1.374205235,0.196595218,0.315547888,2.142073492,0.511575333,9.215945746,0.729691307,5.838117477,0.823391179,15.25528251,0.936601057,27.04665765,32.19722359,52859.02306,8678.81217,64386.83628,46878.03003,61537.83523,125924.6715
395,90,0.159784324,0.190050521,0.589695548,0.620947838,0.408174101,0.649561756,0.432794107,0.48548395,0.566605001,0.580798276,0.925185642,0.836014666,0.953092183,0.618854592,0.738411438,0.231350992,0.626198811,0.319026815,0.253714738,2.336853759,0.479385486,9.938883051,0.784833398,10.2041242,0.848691213,14.19748858,0.87448984,24.63460255,21.41293521,51635.62544,14546.36937,55948.50318,68595.55191,66181.99481,122130.498
396,100,0.112518459,0.17914638,0.437508786,0.438790099,0.315771652,0.586526561,0.23192466,0.442444917,0.499811082,0.368924042,0.556779838,0.732343203,0.772994286,0.639134163,1.225315451,0.284748177,1.398226225,0.261525906,0.375420873,2.009124898,0.585296188,9.196261546,0.83247419,5.785657837,0.998451597,12.52508452,0.762770426,27.89936535,36.12982144,47789.26084,10429.18758,43052.33277,51666.46434,58218.44842,101270.7812
397,30,0.172146395,0.204902601,0.516564048,0.53128209,0.516206629,0.538248828,0.437898974,0.460719901,0.511067125,0.549403238,0.798526327,0.914379929,0.659235642,0.816257896,0.855130839,0.218771817,1.334790398,0.218323239,0.28248831,1.442934892,0.46382333,13.54797251,0.777816087,7.471530998,0.834572625,15.81227524,0.782454966,24.95108988,34.52783021,49241.31182,11547.37716,55753.98396,68962.40013,60788.68898,116542.6729
398,140,0.155220586,0.145049217,0.534454405,0.513553733,0.546171946,0.370341841,0.34671113,0.52805766,0.680478825,0.473259924,0.568850457,0.624187341,0.664699813,0.811809159,1.293166496,0.309140237,1.278849889,0.213449566,0.312988199,1.825660927,0.638507603,8.185510791,0.85545329,8.843239375,0.873844112,19.16401587,0.913151643,25.05837109,30.44537927,68805.71247,11560.86918,78859.06167,47834.62602,80366.58165,159225.6433
399,290,0.135759982,0.177190644,0.482648736,0.247379532,0.63604432,0.597540606,0.552226082,0.368912033,0.366779006,0.553323704,0.6432318,0.838487543,0.668569291,0.923130466,0.860129315,0.241987659,1.252935655,0.100221004,0.204632111,1.593597725,0.469658702,13.4702216,0.783240752,10.27818318,0.791847449,17.47908136,0.90387027,27.04130305,34.0073164,45282.41438,15489.54201,71194.57407,62149.04121,60771.95639,131966.5305
400,20,0.145470348,0.146992725,0.329564154,0.390736509,0.369743925,0.432890821,0.442250744,0.350460304,0.451080507,0.451683242,0.639791949,0.655635365,0.642335764,0.836488722,0.204889011,0.209749233,0.952789007,0.13797387,0.350317543,2.21823761,0.651274446,12.62663672,0.836716633,9.362454606,0.780368117,15.06730215,0.838784234,26.41756365,34.43672228,46240.25717,12284.51037,56951.86344,44330.66079,58524.76754,115476.631
401,230,0.124547811,0.158243766,0.620161909,0.403597889,0.625034503,0.695670931,0.277498232,0.527020169,0.555390129,0.312968983,0.705857442,0.860199704,0.636255337,0.7318916,0.34800911,0.274879118,1.125955172,0.307499301,0.246823243,1.834359463,0.52238025,14.09931199,0.883904852,11.30152763,0.813112428,12.21828406,0.934247651,25.76719807,38.21457312,47389.30621,17210.68035,51439.2255,56787.5721,64599.98656,116039.2121
402,240,0.129379261,0.14217008,0.340229813,0.372972471,0.579452743,0.544126647,0.472022972,0.410525757,0.448741986,0.520025939,0.689456043,0.657767013,0.754473942,0.609485421,0.807610844,0.249678294,1.029096443,0.196526279,0.356069292,1.875207697,0.783152734,8.30348459,0.824896338,10.37229883,0.771542377,16.38122439,0.874768676,26.32199537,30.48547127,61000.06645,11572.50711,64574.60622,46189.98606,72572.57356,137147.1798
403,110,0.170544789,0.16380359,0.389878196,0.546714718,0.451951621,0.530931417,0.434611775,0.259442291,0.436119427,0.374655653,0.764853386,0.775387551,0.877423113,0.697504565,0.537324268,0.306741061,0.749138108,0.119962258,0.383708108,2.210238863,0.451834094,12.30040358,0.911730577,10.80158179,0.788436275,12.95627952,0.897411808,26.21503677,22.09490515,43971.54986,18068.10378,52395.53373,62378.25186,62039.65364,114435.1874
404,80,0.173089763,0.12817875,0.399022703,0.536910438,0.313471612,0.520568891,0.564165842,0.480786402,0.579757701,0.458583245,0.595104237,0.702195611,0.672820891,0.613766404,0.923296107,0.260905047,1.36990024,0.167647522,0.319685299,1.471125022,0.608156035,9.542590177,0.800585969,10.53470823,0.93575041,11.96362028,0.949653158,25.0852066,35.14033373,61198.90581,15597.53703,51197.62482,43335.30222,76796.44284,127994.0677
405,100,0.15960032,0.137059281,0.594080729,0.639918925,0.587565904,0.342771239,0.492377883,0.568274848,0.557812435,0.560769136,0.655714975,0.610189268,0.545500998,0.739896511,0.559076627,0.322550835,0.665223003,0.325003537,0.285227489,1.598872518,0.700807718,9.2842227,0.831490906,9.144083854,0.81661719,15.97483635,0.787493823,25.54595778,36.79760682,63941.37165,10571.92962,56689.90701,48404.54451,74513.30127,131203.2083
406,310,0.188564534,0.169592469,0.654374682,0.585194756,0.485061336,0.54678287,0.452637112,0.398030765,0.55912995,0.545761411,0.547569501,0.895588065,0.74244249,0.636710833,0.295979428,0.296691869,0.945207547,0.241773689,0.305125579,1.944466954,0.464363294,8.937100382,0.874441022,9.826849354,0.725015935,13.81269091,0.718207227,26.96137834,29.80593353,50802.56584,12589.04547,44704.3989,62954.21658,63391.61131,108096.0102
407,320,0.132427761,0.143027662,0.577302461,0.514491702,0.639298355,0.366613703,0.501873177,0.52832995,0.611246578,0.385455155,0.641981931,0.862898749,0.871303957,0.891681803,1.163857044,0.324709416,0.957638938,0.21708424,0.378262026,1.946687811,0.645943153,7.730816425,0.953238887,11.55342143,0.944411732,12.79078987,0.879567526,26.46634142,35.08000345,65304.83646,16782.72237,50697.75627,52718.59665,82087.55883,132785.3151
408,240,0.141116211,0.144441716,0.593228466,0.277072571,0.63371726,0.26208965,0.452296316,0.382357508,0.505790152,0.603620565,0.718253722,0.762297358,0.666176794,0.591020948,1.444157677,0.302421711,1.229636218,0.138995907,0.271606027,2.025713427,0.573111654,12.8200243,0.872880684,6.254655008,0.727223245,18.6106622,0.888972742,26.38968002,24.03860866,45698.11359,7223.8551,74554.25709,42880.44849,52921.96869,127476.2258
409,260,0.157162397,0.133683092,0.560683372,0.432199975,0.608589732,0.309719484,0.491826633,0.370843373,0.385165756,0.597694163,0.829966566,0.587730573,0.66513713,0.750421252,0.251247938,0.242590192,0.79839293,0.318808641,0.252213291,2.09634751,0.640772826,7.594963441,0.816434629,11.61263647,0.744385805,14.15126355,0.873262933,25.37160229,37.1047957,69825.44889,13669.44693,55688.10327,45716.55546,83494.89582,139182.9991
410,220,0.143523432,0.15930729,0.59993623,0.290757765,0.552205457,0.510163469,0.492956194,0.467856402,0.574413203,0.446050442,0.645832704,0.918842142,0.550417985,0.628654153,1.044378507,0.263329645,1.370385885,0.301439318,0.297515542,1.932008704,0.450826706,9.958022846,0.84646074,7.410316584,0.826025545,14.37414365,0.791572486,25.24044537,36.53304258,59047.35885,11263.95645,51273.72426,50558.80089,70311.3153,121585.0396
411,70,0.155073194,0.19103684,0.564636712,0.499385639,0.580824708,0.571598916,0.35469081,0.559309003,0.569926131,0.565787783,0.851143341,0.707780848,0.786413593,0.701795649,1.423210216,0.220267737,0.92296755,0.266444342,0.363391603,1.429891538,0.477241928,10.04298338,0.761158983,9.063209175,0.841550081,16.99104093,0.942305156,25.82789327,36.26549005,65271.35913,13210.28988,72149.56776,66366.37983,78481.64901,150631.2168
412,100,0.154065421,0.181178388,0.578364085,0.519840082,0.45102007,0.564305381,0.308393995,0.410182228,0.560615535,0.451344666,0.710103618,0.768059438,0.769697851,0.617649349,1.479452806,0.389244623,0.739346149,0.34315587,0.208853907,1.673163779,0.503380593,9.990143092,0.97021869,9.797610964,0.790855778,17.57660331,0.774048863,25.6046576,36.35991962,61092.7261,13883.64501,61309.18095,59777.40831,74976.37111,136285.5521
413,130,0.125001275,0.167546381,0.477390984,0.648905403,0.32360461,0.438152753,0.402773468,0.338641604,0.38772802,0.522869795,0.794028115,0.844969913,0.647066069,0.782167676,0.72874397,0.327159763,0.891215713,0.335107091,0.340867771,1.792817715,0.423954681,11.60802526,0.864908715,7.199198795,0.883748573,13.0037964,0.814570163,26.78797643,27.22254531,45149.84671,13106.66031,47733.23313,52572.31974,58256.50702,105989.7402
414,190,0.138575602,0.165201489,0.5530829,0.534156918,0.379070537,0.626470842,0.471155587,0.222045507,0.569264852,0.384528796,0.667497103,0.756432975,0.651778269,0.865903404,0.568948034,0.335307321,1.437975078,0.270202715,0.274337147,1.440170087,0.500140582,10.33074583,0.916192509,11.14319243,0.83883126,16.13682845,0.803965259,25.53361857,20.23250054,47385.88112,18437.12982,58462.53477,54690.42627,65823.01094,124285.5457
415,260,0.125891307,0.145564543,0.506822772,0.696924696,0.492523518,0.569123526,0.40173105,0.381933765,0.375939425,0.422584293,0.635759385,0.648183128,0.863684961,0.663112042,0.985278739,0.276820207,1.136264612,0.161306192,0.223330456,1.626896685,0.441531365,10.48778512,0.810612662,8.730426794,0.829273483,12.45216395,0.900307817,26.23792641,28.40030439,46204.12741,15533.32077,50519.38104,51844.9998,61737.44818,112256.8292
416,30,0.14205528,0.12156929,0.408134263,0.573795705,0.594750085,0.490112502,0.337034868,0.588338189,0.593767904,0.469330642,0.774662769,0.577740211,0.652633324,0.717529868,0.449833759,0.276880677,0.997612374,0.289423162,0.359633933,2.288215789,0.448764474,10.98916679,0.947578421,11.03853017,0.937017615,12.37227359,0.909653796,24.98408995,41.99745507,63984.3516,18771.08184,50716.33314,44644.89471,82755.43344,133471.7666
417,70,0.165072288,0.153445923,0.662499408,0.398193168,0.523095268,0.541669333,0.467351393,0.420037686,0.45695644,0.357781186,0.61518535,0.706564528,0.60847636,0.584887648,1.14265137,0.268697021,1.472455615,0.154188666,0.313229518,1.438351543,0.58182636,11.50850114,0.861732419,9.236354323,0.908112595,13.11025177,0.860617533,25.31768896,24.23563209,46504.11627,15407.37018,50844.43212,52802.96592,61911.48645,112755.9186
418,190,0.176887527,0.117748023,0.548507716,0.467894661,0.477039747,0.422776827,0.428938037,0.388871162,0.620955339,0.447398957,0.602048275,0.736391074,0.585623691,0.602216089,0.793434109,0.380929033,1.458011443,0.317449912,0.257173382,2.250982392,0.61575739,10.56902945,0.8351059,6.04245161,0.943037925,17.76335256,0.776784258,26.7326788,25.99761324,45535.11904,9140.01297,62179.54377,41436.67809,54675.13201,116854.6758
419,220,0.155988552,0.166726872,0.575055414,0.633743346,0.532620673,0.307499898,0.239525082,0.251451827,0.589407852,0.518583843,0.622233862,0.794168825,0.706010186,0.819466701,0.20452899,0.243435988,1.124586314,0.242438813,0.361178028,1.872666983,0.534636942,9.675091297,0.77103085,9.32552341,0.909467212,17.05038072,0.929730596,25.76234148,15.96613407,49075.58728,14751.00597,71435.38341,55768.66626,63826.59325,135261.9767
420,270,0.148433075,0.126504549,0.539685305,0.532316285,0.253406525,0.415077945,0.319750486,0.398726153,0.575754203,0.585303114,0.631271698,0.819482152,0.66680379,0.751815135,1.201005084,0.210446883,1.150047948,0.342745891,0.312606682,1.579567496,0.552454219,7.414161498,0.779666325,7.977625139,0.86180834,13.74694608,0.759351149,25.237699,24.35601682,59661.60593,11146.20048,47040.40515,42618.61959,70807.80641,117848.2116
421,180,0.157397359,0.159627774,0.658005074,0.623206356,0.289199012,0.572965131,0.22423706,0.524848198,0.505543383,0.432707661,0.734384768,0.733177171,0.567814033,0.791431259,1.407715057,0.257992329,0.660326632,0.342494394,0.219908773,1.914100797,0.662780155,8.486384304,0.732942378,9.222974035,0.952651956,10.62106844,0.894018223,26.10396739,28.99682956,50873.37629,14663.99454,42789.4542,52812.67128,65537.37083,108326.825
422,350,0.15869647,0.131931283,0.55623329,0.510539471,0.311141161,0.56738753,0.425016996,0.448716428,0.416057429,0.526406401,0.847464728,0.80652544,0.594621837,0.900176289,1.050184651,0.303449966,1.467298501,0.103107291,0.209678177,1.969426134,0.610492097,13.70087379,0.775377213,7.098293816,0.833569539,15.10658262,0.78516934,27.21398368,26.13000782,33666.04115,9971.87154,53450.49786,46829.76483,43637.91269,97088.41055
423,300,0.144164878,0.143917848,0.369133019,0.309902571,0.354890325,0.555884941,0.346386957,0.448033594,0.580388935,0.495360985,0.559460486,0.784068886,0.886601677,0.842612781,1.3432997,0.348121054,1.186788289,0.230526729,0.224748429,1.814153619,0.504478552,6.850119318,0.82089197,10.06023155,0.894213545,16.73317277,0.777544922,27.05876998,34.58442147,63147.35679,15442.69926,58630.81878,50266.19475,78590.05605,137220.8748
424,150,0.183932488,0.15723321,0.544338486,0.663926587,0.578237804,0.587897364,0.591914377,0.470728326,0.477249055,0.388135219,0.756436404,0.723427868,0.798146177,0.673786727,0.810683748,0.332744153,0.884171155,0.336792838,0.300226522,1.50303204,0.449826953,13.42947176,0.83400873,6.754163768,0.721968048,13.95573172,0.824511802,26.00920272,24.27207717,42763.87906,9763.51695,51852.73662,60365.84481,52527.39601,104380.1326
425,200,0.170107498,0.169384288,0.533215466,0.529567363,0.670897161,0.587183952,0.476109479,0.462936802,0.539483643,0.598708315,0.717311152,0.812275843,0.729103532,0.748522567,0.722373513,0.300079181,0.961130036,0.263109321,0.394215193,2.037631061,0.529593139,10.17779193,0.8892679,8.170539429,0.887884023,16.29859297,0.917985161,26.56757362,18.56962407,49053.85206,11870.26677,67422.98223,60855.91644,60924.11883,128347.1011
426,90,0.136641279,0.176719565,0.690520947,0.622835499,0.571839822,0.616658102,0.353741056,0.225321555,0.427026321,0.412670561,0.679844924,0.689765849,0.626320396,0.723603616,1.38456262,0.319027959,0.755050119,0.317022111,0.268198959,1.936548842,0.601601948,10.12883317,0.805093097,10.69286563,0.817181975,16.34052614,0.834417959,25.99476365,20.12511968,47496.34919,15941.24346,61442.92068,59792.61381,63437.59265,124880.5133
427,280,0.136098815,0.113314663,0.584474106,0.437939985,0.447191082,0.405711906,0.470658508,0.66673134,0.540951303,0.536984358,0.831951496,0.777652879,0.941887148,0.792133736,0.818138284,0.367013024,1.397355827,0.14918385,0.315335419,1.768824968,0.71694757,12.47864017,0.884662628,8.287625377,0.872124795,14.50166245,0.799166099,25.81824936,42.22270922,53949.87451,10059.70701,52224.82992,43010.84955,64009.58152,116234.4114
428,140,0.138796615,0.168626942,0.605591554,0.445190414,0.521096221,0.375757928,0.642147609,0.257183339,0.384400127,0.590598016,0.834282439,0.936880807,0.822715373,0.671541762,1.216687463,0.24271766,0.92569869,0.329328672,0.350845935,1.545885033,0.442629859,9.087032891,0.816123777,7.532067822,0.781736894,12.66607234,0.731453956,26.76548136,30.7505568,52292.19472,11215.62585,41749.48629,56805.21375,63507.82057,105257.3069
429,50,0.16969345,0.118083736,0.642218526,0.628543304,0.477506551,0.338991356,0.505343217,0.508759094,0.522301885,0.322994807,0.619437392,0.685895109,0.761444211,0.717094434,1.099858727,0.295351622,0.746798957,0.210447882,0.334648568,1.515839878,0.688261938,8.042212142,0.790589649,10.50745943,0.741869771,15.40563436,0.817648534,26.17813775,34.83170225,63839.41305,12655.0308,56763.40353,48802.90572,76494.44385,133257.8474
430,30,0.182038911,0.173886216,0.369736377,0.593914142,0.419663393,0.272601233,0.375155282,0.236828008,0.553102816,0.516244787,0.664651981,0.639988502,0.831933931,0.665389045,1.206179919,0.225260297,1.029446027,0.165980312,0.227069598,2.128042498,0.51620291,11.27448712,0.84757201,10.72850471,0.824454826,15.65000996,0.786203711,26.35182059,28.51047765,45694.95851,15675.10143,55446.21156,55832.34297,61370.05994,116816.2715
431,130,0.144275655,0.146173948,0.295436617,0.265694133,0.358952397,0.505008844,0.303572279,0.632104945,0.340575197,0.443736758,0.823881531,0.922179139,0.682769106,0.593096002,0.21925478,0.390558771,1.293264293,0.175096347,0.26660886,1.617964685,0.586793976,7.882660454,0.877046191,9.981929827,0.864431527,18.34616291,0.787783666,25.50343087,26.65190908,59092.05228,15735.02745,65128.99875,47278.01643,74827.07973,139956.0785
432,110,0.150564587,0.163926822,0.440462027,0.515514901,0.474143958,0.621183168,0.570471422,0.363608195,0.461076926,0.504140108,0.695100983,0.807851095,0.628662504,0.777870714,0.831219115,0.304603001,1.228714806,0.15486457,0.395222971,2.001016195,0.542081205,6.917742599,0.987293254,11.20223689,0.858755671,15.36971874,0.855583095,26.20321561,27.10361995,66657.74571,16460.16303,59258.45277,54933.8091,83117.90874,142376.3615
433,50,0.137195794,0.140013344,0.39633411,0.60899204,0.672435459,0.574228369,0.615677065,0.359522863,0.401513143,0.535397399,0.667020405,0.805704716,0.775166393,0.567940384,1.252163266,0.259016786,0.878019653,0.116737652,0.259404779,1.602632242,0.485206019,9.876307548,0.81398887,8.510967638,0.847595291,13.06799351,0.805391595,27.14406121,39.77439228,50528.73511,13265.05584,47428.36776,52673.99385,63793.79095,111222.1587
434,10,0.181380522,0.143387005,0.279587904,0.520386626,0.432890187,0.600106803,0.571582215,0.413227006,0.53257794,0.462823485,0.822186667,0.6742356,0.768551344,0.948127129,0.571279244,0.202794842,1.313161485,0.168934898,0.395107434,2.061293113,0.632405627,8.658445817,0.77238143,7.793914453,0.741123987,15.28305702,0.823103907,24.72683129,26.88942523,56878.69299,9164.12922,56687.47086,52619.35869,66042.82221,122730.2931
435,300,0.160222104,0.125583901,0.366448143,0.556181643,0.538578765,0.410108395,0.453503531,0.54719036,0.429664377,0.448858649,0.721095574,0.749954516,0.707497633,0.85437413,1.00812705,0.318077731,1.439339304,0.165081754,0.25586828,2.275888345,0.496943103,10.02367754,0.891014572,8.145238006,0.948783653,16.4235261,0.947347295,25.97113155,27.96209026,53349.53708,14232.50496,70112.88096,49515.72975,67582.04204,137694.923
436,260,0.167513517,0.196977818,0.218530549,0.390992465,0.572138444,0.435200074,0.432210952,0.586260621,0.554240536,0.356035624,0.755656681,0.696650942,0.675352402,0.576694807,0.384400657,0.371405302,0.80008067,0.106875491,0.375219656,1.727564341,0.540673487,7.832691582,0.796764324,10.64598838,0.83113081,13.51949216,0.854415172,25.72574148,20.56767372,53090.55121,15347.56188,52053.68793,58622.46066,68438.11309,120491.801
437,310,0.174377266,0.152192016,0.357574061,0.641381918,0.602942265,0.482209822,0.377203154,0.508184269,0.433981971,0.424451925,0.82037612,0.746609116,0.776284078,0.682207669,0.243222138,0.317670062,0.501476448,0.159810577,0.221687713,1.679903962,0.52773496,10.89017049,0.977434354,8.101313806,0.924213795,14.99735339,0.785280267,26.97453786,20.02138285,40806.49257,13821.16839,53071.51467,58584.45018,54627.66096,107699.1756
438,120,0.169950016,0.159975248,0.383880816,0.554211592,0.454964308,0.607001615,0.533242794,0.362449985,0.420724307,0.568903034,0.732266355,0.861691867,0.722804735,0.726953868,0.959566133,0.316612953,0.936109732,0.249867407,0.239053064,1.466033975,0.706044547,6.175990797,0.89759258,9.19543899,0.824223325,19.05458252,0.892108776,26.65085673,28.69519286,70664.48885,11659.54797,76601.88204,57976.17132,82324.03682,158925.9189
439,50,0.141938765,0.133952042,0.391248002,0.47276003,0.591047374,0.58307949,0.283535827,0.603766966,0.509517606,0.50762661,0.685816988,0.907988156,0.772125636,0.66755033,0.598249517,0.31548992,0.649306325,0.138701483,0.368726701,1.953762533,0.436251049,12.16247079,0.869653388,9.373701485,0.787707019,14.29451053,0.723534199,24.51548082,25.88829234,49351.38282,13930.90632,46606.93395,51030.54744,63282.28914,109889.2231
440,320,0.177871115,0.198905159,0.448178135,0.399908359,0.54373324,0.583284391,0.284200788,0.518894938,0.42675496,0.593916013,0.721580787,0.706825404,0.852078575,0.665697399,0.631468662,0.315241934,1.081275275,0.310675894,0.393387099,1.855569892,0.641524067,10.25218075,0.920992442,11.97516243,0.779143058,14.69261548,0.782227776,26.13724225,32.23752043,56538.56814,14894.31045,51791.02845,66462.09927,71432.87859,123223.907
441,340,0.127546393,0.16846954,0.563966396,0.54975638,0.551979738,0.444527277,0.387561163,0.416164535,0.407649911,0.562150749,0.804175685,0.665007501,0.741503121,0.889366379,1.071996188,0.326373669,0.67811294,0.113912125,0.39329358,1.89844335,0.482863626,10.36645703,0.780226772,5.389198578,0.7552081,10.45898089,0.833413907,25.01009041,39.18356648,55455.20967,7698.86838,39280.07385,53449.66401,63154.07805,102434.1519
442,50,0.117578474,0.154840707,0.595992353,0.572170084,0.321883165,0.383514921,0.524245108,0.330115512,0.355094018,0.369685883,0.561794479,0.91269634,0.588764423,0.656769036,1.445563045,0.302630523,1.451355924,0.29660461,0.20529268,2.35980721,0.705399599,10.62786561,0.872592491,9.55795319,0.803216033,16.86487786,0.739311415,26.96555768,30.51639853,45940.54299,13228.86675,56186.60496,47243.74029,59169.40974,115356.0147
